scenario,iso3c,SSP,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
noCovid,RWA,SSP4,gdp,million constant 2017 Int$PPP,10152.5185906615,15130.9389607552,21477.9631888757,30614.6758135992,43206.8198160805,52964.1085534652,62800.6016679911,73223.1013142229,84395.2766861129,96595.6534478234,110439.193827866,126303.236679265,143538.419935878,161963.423350362,181206.713161701,201295.540118982,222373.397639856,244398.339988917,267073.806642813,290127.999898121
noCovid,RWA,SSP5,gdp,million constant 2017 Int$PPP,10152.5185906615,15130.9389607552,21477.9631888757,30614.6758135992,44530.8982411518,67205.0556743147,101166.614019305,147932.013728614,209900.973998187,288338.045381433,384369.995697783,498715.368816778,628840.862372173,772111.443926131,923189.593371901,1080935.59016844,1240767.78272633,1397570.46687161,1545189.1392569,1676355.04521976
noCovid,SAU,SSP1,gdp,million constant 2017 Int$PPP,1055283.63031003,1207552.80661643,1551667.25488046,1642808.43062933,1800833.28115408,2044913.02180068,2257487.83534195,2432978.51977439,2599989.54512161,2754168.25280658,2897309.92552905,3036951.67223707,3176553.32271934,3310875.93754327,3445337.20304327,3600992.97222879,3775236.7080424,3966885.43360471,4178514.96994769,4403476.69741483
noCovid,SAU,SSP2,gdp,million constant 2017 Int$PPP,1055283.63031003,1207552.80661643,1551667.25488046,1642808.43062933,1798114.42364343,2016882.86691685,2159020.9937015,2321449.60956671,2475412.77219399,2613902.92911969,2744175.66145747,2877136.3160483,3020141.0508796,3177515.51759646,3358601.04087747,3577184.14587564,3831339.709037,4121827.91042006,4440700.31989626,4786424.43970646
noCovid,SAU,SSP3,gdp,million constant 2017 Int$PPP,1055283.63031003,1207552.80661643,1551667.25488046,1642808.43062933,1787681.1861616,1964486.75322834,2126445.49233642,2301343.62709291,2442646.22918364,2532404.99160352,2578381.18433921,2599566.5654602,2618753.86728876,2648065.65232371,2698628.3763129,2775781.55840949,2875701.17522712,2997644.76439998,3140198.0389252,3304632.9733633
noCovid,SAU,SSP4,gdp,million constant 2017 Int$PPP,1055283.63031003,1207552.80661643,1551667.25488046,1642808.43062933,1789024.16696789,2015473.49929124,2260041.94580017,2536981.16775353,2800339.92751816,3035298.64431857,3255040.00105072,3477695.1467027,3726800.06794891,4019180.74775284,4373008.77597999,4802784.15205805,5309999.4087544,5899442.82106904,6577127.47768812,7356892.90476953
noCovid,SAU,SSP5,gdp,million constant 2017 Int$PPP,1055283.63031003,1207552.80661643,1551667.25488046,1642808.43062933,1804194.46196081,2131188.87567548,2491813.77763773,2860091.17065354,3237929.21609696,3602845.46419522,3955428.40090846,4311611.42632494,4686028.34999788,5077109.97275077,5496266.96796872,5976385.61770185,6522205.42297306,7134408.54557541,7821689.65515168,8575446.69606969
noCovid,SDN,SSP1,gdp,million constant 2017 Int$PPP,96289.0617002559,136106.128851007,162920.205714544,176984.860257034,188778.442114968,261391.260812111,364248.395721855,511273.27936172,710941.701431869,972750.428940161,1303894.89721177,1707375.84166635,2178505.27049248,2708593.52484682,3296385.71488507,3920456.45278281,4574077.56406456,5237208.14357713,5886813.49411107,6505674.94330549
noCovid,SDN,SSP2,gdp,million constant 2017 Int$PPP,96289.0617002559,136106.128851007,162920.205714544,176984.860257034,187278.513977937,243373.446552635,311849.73772285,406496.737477813,530904.658303738,691420.865944393,895795.66538184,1154579.40691419,1478058.83024113,1873083.53317637,2344032.16350477,2893483.94365097,3525157.19287458,4240164.16920375,5035355.12102564,5903243.28728089
noCovid,SDN,SSP3,gdp,million constant 2017 Int$PPP,96289.0617002559,136106.128851007,162920.205714544,176984.860257034,185639.893863591,232771.084332349,288411.578957653,360651.308802395,448804.14452734,554271.256467075,681358.997848328,835684.89854454,1022710.29176188,1247430.04142788,1513407.50129183,1820855.19320899,2179636.83260645,2596236.9270523,3082404.71826251,3640049.62781377
noCovid,SDN,SSP4,gdp,million constant 2017 Int$PPP,96289.0617002559,136106.128851007,162920.205714544,176984.860257034,185221.461021894,223681.337009388,261674.952836453,305983.409079244,354343.57914181,406379.824224065,463734.486935783,528077.593868033,600481.148137879,681379.300425763,770881.031166514,868300.587799064,977117.435825715,1098664.09915785,1236158.28964397,1389290.57763473
noCovid,SDN,SSP5,gdp,million constant 2017 Int$PPP,96289.0617002559,136106.128851007,162920.205714544,176984.860257034,189667.163832399,273018.085931959,397984.803849775,579994.79094842,829716.007453143,1159140.64883699,1577978.28842988,2089958.62159135,2689894.43276601,3368028.91348614,4124106.20725266,4931590.92809807,5780141.299679,6639965.08268783,7475499.55693907,8259257.26897854
noCovid,SEN,SSP1,gdp,million constant 2017 Int$PPP,30590.4789987414,35462.162599407,43246.3209587908,59112.6311549094,85827.1445915533,115411.731481133,155807.902835555,210867.771080785,285276.868065453,382072.44055778,502403.432993916,645057.382598924,806448.81656141,982368.431672705,1168301.18679863,1363564.86805723,1563261.14859055,1759103.29391385,1942920.60841675,2105358.82594814
noCovid,SEN,SSP2,gdp,million constant 2017 Int$PPP,30590.4789987414,35462.162599407,43246.3209587908,59112.6311549094,85001.2800796797,108060.088026628,134684.836288535,170249.317725635,216891.93591559,277645.794728937,355630.169744521,453546.123582615,573263.796290287,716940.485978868,886085.377387972,1081483.74331962,1303818.49537308,1551916.74272368,1823214.40896977,2113048.25569528
noCovid,SEN,SSP3,gdp,million constant 2017 Int$PPP,30590.4789987414,35462.162599407,43246.3209587908,59112.6311549094,83910.9695057226,99816.7856474375,116679.327379941,136360.780536526,158924.219035428,184661.219746213,214364.168738252,248707.245036168,288062.567897625,332676.841408776,382581.295018854,437537.248524242,497478.951488303,562665.820168625,633279.854116888,709486.377358787
noCovid,SEN,SSP4,gdp,million constant 2017 Int$PPP,30590.4789987414,35462.162599407,43246.3209587908,59112.6311549094,83839.4497371299,98625.6708869002,113002.318549392,128852.173475958,146053.678344013,164667.595724268,185120.977530769,207563.08887683,231801.531277064,257727.601334692,285057.037507359,313449.27057712,342965.362548492,373749.79890125,406010.909881199,440029.049013807
noCovid,SEN,SSP5,gdp,million constant 2017 Int$PPP,30590.4789987414,35462.162599407,43246.3209587908,59112.6311549094,86163.8577765878,120921.406042161,172401.806117856,245368.454246303,346431.915529069,480817.747190262,651598.52277666,858868.183380328,1098963.62109285,1367038.97370847,1658393.17655804,1975069.52286935,2311190.72925041,2656044.20918409,2997506.1532428,3319608.91792127
noCovid,SGP,SSP1,gdp,million constant 2017 Int$PPP,286341.682873251,397477.8147284,495491.916194634,567147.672957378,631907.443912046,699019.940804586,753136.535756298,794338.223885968,825788.608101437,846776.589926141,864346.781462568,880426.019975803,895168.293005751,910631.376596598,926481.293971871,944874.730759498,963558.539764591,985929.930728966,1012067.72906218,1039574.50643876
noCovid,SGP,SSP2,gdp,million constant 2017 Int$PPP,286341.682873251,397477.8147284,495491.916194634,567147.672957378,631523.467718646,694013.591166801,739463.594280261,781838.711763232,817909.647953903,847781.570852591,877144.308640899,905837.605640378,934261.31973998,965819.590017156,999109.802940058,1035202.41279605,1071628.31074129,1107594.68142068,1142636.44048647,1179214.41709532
noCovid,SGP,SSP3,gdp,million constant 2017 Int$PPP,286341.682873251,397477.8147284,495491.916194634,567147.672957378,628235.670477076,652361.411794286,655804.459600418,653256.387869454,642506.343858601,624886.841481481,606363.14021195,586778.159682065,566856.958187595,549832.078194643,534964.291648551,521159.033193541,505979.838524781,489902.998893575,473691.217331095,459186.017795556
noCovid,SGP,SSP4,gdp,million constant 2017 Int$PPP,286341.682873251,397477.8147284,495491.916194634,567147.672957378,629450.120079862,680007.872723713,715462.483636512,745812.932254483,769111.158060419,786841.208512004,806205.14699936,827949.967497552,850982.463115434,877215.144844431,905146.178146753,936394.099676856,968194.005919367,1001875.09300893,1037986.85283603,1077130.59641306
noCovid,SGP,SSP5,gdp,million constant 2017 Int$PPP,286341.682873251,397477.8147284,495491.916194634,567147.672957378,632887.088613737,726962.818132781,820412.577416111,907151.125719672,989908.737317671,1067492.33852859,1147909.32010443,1235449.00435021,1329193.96386689,1428591.08816459,1532340.12047305,1645055.58352762,1765432.96976052,1901871.53593528,2056167.95192541,2224225.25169223
noCovid,SGS,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SGS,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SGS,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SGS,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SGS,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SHN,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SHN,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SHN,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SHN,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SHN,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SJM,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SJM,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SJM,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SJM,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SJM,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SLB,SSP1,gdp,million constant 2017 Int$PPP,997.61877465948,1287.90816689936,1519.0794095298,1845.5600733839,2314.91418672455,3950.63442377908,6167.2684458002,9034.65563537209,12615.2671263378,16893.5680854672,21791.8197937242,27172.174531641,32857.0003460333,38600.5925041222,44265.0340980409,49940.6721686489,55396.2738043915,60448.5765093513,64905.2342087226,68596.1270121823
noCovid,SLB,SSP2,gdp,million constant 2017 Int$PPP,997.61877465948,1287.90816689936,1519.0794095298,1845.5600733839,2245.86135416227,3327.7338956989,4757.89709247732,6551.90847406162,8783.62232119545,11521.7043768981,14798.8296542277,18658.279624076,23088.2546126003,28084.0520602563,33654.5329429656,39842.8815191457,46569.6747451228,53752.4748461528,61229.3538062862,68982.8006562004
noCovid,SLB,SSP3,gdp,million constant 2017 Int$PPP,997.61877465948,1287.90816689936,1519.0794095298,1845.5600733839,2208.10984424498,2970.4554335806,3845.73407301226,4975.18458220346,6298.58225422691,7836.29213273589,9596.14524573853,11579.0925209324,13797.2726144097,16250.7053848964,18931.200687505,21861.3511230247,25034.7962131377,28430.7396922371,32072.3951065515,35954.6400207622
noCovid,SLB,SSP4,gdp,million constant 2017 Int$PPP,997.61877465948,1287.90816689936,1519.0794095298,1845.5600733839,2195.23937304884,2876.95339658231,3597.42073382051,4499.37671749098,5520.58741284718,6671.59449513882,7951.64235720278,9352.73349547424,10872.6455634194,12500.9639160123,14231.7312806723,16066.6488396824,18008.957763393,20032.5802972752,22155.4055065956,24384.0525503494
noCovid,SLB,SSP5,gdp,million constant 2017 Int$PPP,997.61877465948,1287.90816689936,1519.0794095298,1845.5600733839,2337.57006165978,4290.47063606423,7115.24475645514,10869.5252781939,15667.4294093444,21529.2793151449,28410.8173958837,36172.6354156185,44606.5698284958,53419.5101382684,62465.9037168742,71888.607337247,81333.3280508544,90508.6040687596,99087.3887876304,106865.090594134
noCovid,SLE,SSP1,gdp,million constant 2017 Int$PPP,7028.25152685736,9068.91039391386,11129.5339892603,14052.5137362531,17987.6562495351,26608.6656011764,39167.605993539,56151.5298901055,78565.1853293279,106662.72015001,140241.960960573,178465.792860017,219624.748537759,261671.133804095,302579.097254262,341841.717065774,377542.603060655,408250.011816266,433506.069979684,453899.910381525
noCovid,SLE,SSP2,gdp,million constant 2017 Int$PPP,7028.25152685736,9068.91039391386,11129.5339892603,14052.5137362531,17753.6683355401,24394.9607235874,33186.0038920283,44497.2094993959,59213.465486027,78115.1696437029,101953.090100061,131362.532446919,166779.685594932,208328.219956569,255814.56766261,309438.267785629,368915.536363184,433532.523237841,502287.047007171,573997.847172349
noCovid,SLE,SSP3,gdp,million constant 2017 Int$PPP,7028.25152685736,9068.91039391386,11129.5339892603,14052.5137362531,17584.6547490761,22476.9810924138,28033.874235561,34326.2574928959,41667.6902858172,50169.0144990098,59966.1225603775,71094.7991232733,83497.3606935222,97171.8327634814,112110.732690484,128198.555795336,145388.838691227,163616.269688832,182774.098130497,203015.679211625
noCovid,SLE,SSP4,gdp,million constant 2017 Int$PPP,7028.25152685736,9068.91039391386,11129.5339892603,14052.5137362531,17547.5643653133,22031.0274956492,26645.2419060783,31458.4414841506,36695.1441229676,42370.5803010703,48509.3491897196,55056.0105439904,61894.2386778746,68976.2803544345,76274.9767775865,83707.044848416,91256.9357926243,98912.5038379335,106658.393343706,114667.209024347
noCovid,SLE,SSP5,gdp,million constant 2017 Int$PPP,7028.25152685736,9068.91039391386,11129.5339892603,14052.5137362531,18112.2730623049,28713.299376473,45464.7824664304,69096.9713843397,101205.900404503,142491.183068024,193061.980737168,252196.884301732,317985.731827044,387865.473772462,459072.711472185,530936.737169427,600635.927036489,665858.85438117,725595.927308714,780749.41347076
noCovid,SLV,SSP1,gdp,million constant 2017 Int$PPP,41581.9037443798,45319.9024887589,51506.8799254764,57726.8970649944,64477.3674027695,80404.2578258541,100132.395504925,122584.786885857,147210.585793928,172687.608540572,197685.651993176,220799.971980295,241738.961906305,261043.370894047,277378.649642228,290576.780990099,300299.215154692,306824.020105999,310223.828564572,309901.882767798
noCovid,SLV,SSP2,gdp,million constant 2017 Int$PPP,41581.9037443798,45319.9024887589,51506.8799254764,57726.8970649944,63889.8941296423,74597.8091302258,86609.4598760361,99701.873035606,114207.455421046,129712.157751042,145846.764918221,161994.350934529,178301.775220711,194941.998055664,211114.737139823,226001.743960582,239267.020490363,251086.870366952,261081.077503641,269244.155930878
noCovid,SLV,SSP3,gdp,million constant 2017 Int$PPP,41581.9037443798,45319.9024887589,51506.8799254764,57726.8970649944,63457.1904006439,72273.0662838425,81557.1942662903,91529.8049633216,102277.343908421,113648.573760989,125540.315691373,137927.62279526,151352.934876373,166400.613622492,182648.314809188,199603.258244194,217051.174375099,235334.969631258,254858.384467984,275958.98446523
noCovid,SLV,SSP4,gdp,million constant 2017 Int$PPP,41581.9037443798,45319.9024887589,51506.8799254764,57726.8970649944,63588.5697675346,70745.0249249346,75810.4865406297,79942.4460458424,83115.9998180653,85241.3420696549,86198.0433818538,85986.2223870193,84859.3525658904,83166.7521326847,80657.7447508099,77386.5663748807,73426.0016656291,69127.9143853226,64554.4930847617,59832.445251355
noCovid,SLV,SSP5,gdp,million constant 2017 Int$PPP,41581.9037443798,45319.9024887589,51506.8799254764,57726.8970649944,64814.1368741032,82555.6276530272,104622.223791517,128863.499193975,154305.94897266,179346.936036358,202572.868171381,222457.341307441,238520.256805198,251095.973352585,259183.911318999,264815.478226532,266957.151563826,266192.34451613,263185.049150857,257253.053378574
noCovid,SMR,SSP1,gdp,million constant 2017 Int$PPP,2397.70630550717,2249.10194534691,1931.71797560554,2059.14978954003,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207
noCovid,SMR,SSP2,gdp,million constant 2017 Int$PPP,2397.70630550717,2249.10194534691,1931.71797560554,2059.14978954003,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207
noCovid,SMR,SSP3,gdp,million constant 2017 Int$PPP,2397.70630550717,2249.10194534691,1931.71797560554,2059.14978954003,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207
noCovid,SMR,SSP4,gdp,million constant 2017 Int$PPP,2397.70630550717,2249.10194534691,1931.71797560554,2059.14978954003,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207
noCovid,SMR,SSP5,gdp,million constant 2017 Int$PPP,2397.70630550717,2249.10194534691,1931.71797560554,2059.14978954003,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207,2086.83252804207
noCovid,SOM,SSP1,gdp,million constant 2017 Int$PPP,9411.11079232519,10647.0664859421,12131.5576835282,14700.2183426987,20785.816419414,22753.5090775833,24036.8753742532,23992.4155107293,24155.0586716655,24783.953396616598,26284.1013513596,29211.7748869531,34229.5037515602,42111.0553862455,53887.4822139541,71262.3871656544,97005.8683069288,136214.251454678,200911.152041935,326198.847088205
noCovid,SOM,SSP2,gdp,million constant 2017 Int$PPP,9411.11079232519,10647.0664859421,12131.5576835282,14700.2183426987,20779.1437626598,23283.4771126457,24229.1475863008,24870.9036918734,25214.160899351,25343.0264314644,25406.3895062037,25645.2323433103,26405.7531313234,28194.3249498576,31811.2081095049,38533.9565331026,50524.9065481705,71916.0398070128,111964.84013486,197591.459441073
noCovid,SOM,SSP3,gdp,million constant 2017 Int$PPP,9411.11079232519,10647.0664859421,12131.5576835282,14700.2183426987,20503.575835299,22248.4284287522,23841.001752388,25139.031838474,26093.797492514,26671.9460325799,26834.3239546236,26559.5358232449,25873.4864641524,24858.7320733079,23660.1608036814,22509.6992277035,21799.778021514,22293.3162711667,25679.3488663943,36923.9929954847
noCovid,SOM,SSP4,gdp,million constant 2017 Int$PPP,9411.11079232519,10647.0664859421,12131.5576835282,14700.2183426987,20502.9784627576,22172.1231045285,23617.143002087,24700.8486664314,25385.2712850635,25643.7279718563,25432.7666797388,24713.5471030133,23482.7235849999,21775.177047784,19654.2019137078,17198.136647213,14518.4461441185,11804.856807428,9434.3693226866,8425.17858664178
noCovid,SOM,SSP5,gdp,million constant 2017 Int$PPP,9411.11079232519,10647.0664859421,12131.5576835282,14700.2183426987,20789.6898586354,22750.7265242266,24101.634058953,24341.9218406049,25137.8788165434,26950.8191695623,30458.247496806,36546.2791556355,46262.9324559576,60793.5031632181,81799.2304490547,112353.650032242,157326.719468452,225692.737721118,338262.72495498,555248.129450219
noCovid,SPM,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SPM,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SPM,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SPM,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SPM,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noCovid,SRB,SSP1,gdp,million constant 2017 Int$PPP,103011.954625691,120671.914777578,127920.984040397,153330.688284319,178440.452578898,192588.915808868,206685.638663333,215658.072233188,223369.835802792,229841.671365104,235929.300766604,241517.300938874,245969.128094029,248157.213234222,248730.083304246,249000.539171861,248658.737649878,248390.386789246,248557.735908446,248747.467990307
noCovid,SRB,SSP2,gdp,million constant 2017 Int$PPP,103011.954625691,120671.914777578,127920.984040397,153330.688284319,178023.999525354,186177.282582724,189317.047371496,190823.995132133,191888.187393749,193184.153759481,195353.162496325,198301.704641655,201470.824278571,204323.948032217,207168.418207937,210433.162418586,213729.614523088,217139.035319132,220684.057695122,224490.729005289
noCovid,SRB,SSP3,gdp,million constant 2017 Int$PPP,103011.954625691,120671.914777578,127920.984040397,153330.688284319,176576.549147737,179439.128153345,180338.934095455,179249.845533933,177639.488544467,176531.854024438,176761.592178951,178247.236766201,180477.850702356,182980.702866304,186114.702254367,189945.001414005,194130.540608098,198831.041934946,204158.224905071,210235.358554087
noCovid,SRB,SSP4,gdp,million constant 2017 Int$PPP,103011.954625691,120671.914777578,127920.984040397,153330.688284319,176925.762567448,180206.453539388,181930.896433477,181975.749984541,181420.812810373,180941.756524726,181158.746470913,182046.718659581,182817.677200125,182741.185150508,182181.800486936,181550.057020635,180541.399332865,179405.206891691,178367.904054528,177418.903270611
noCovid,SRB,SSP5,gdp,million constant 2017 Int$PPP,103011.954625691,120671.914777578,127920.984040397,153330.688284319,178875.093590333,195973.250172402,214253.369983208,227694.551845867,239873.468465498,250744.245600049,261237.764289682,271404.485679755,280449.295733473,286866.285783125,291311.752680857,295163.275882821,298601.217030523,302668.195796726,307974.521081916,314078.340208607
noCovid,SSA,SSP1,gdp,million constant 2017 Int$PPP,2237469.428122618,2907519.990020155,3652192.1056508613,4209626.154950028,5251938.331395785,7408965.864422425,10352484.724638313,14219134.20329724,19270854.612313773,25618605.742249005,33310980.513812166,42326363.565458365,52513049.9602342,63651311.66749123,75452975.1830847,87677721.92794569,99921306.81199658,111777527.19534945,122951601.4623065,133150550.01874898
noCovid,SSA,SSP2,gdp,million constant 2017 Int$PPP,2237469.428122618,2907519.990020155,3652192.1056508613,4209626.154950028,5195559.415343671,6866986.857642958,8926317.735023288,11523483.485548,14847647.976075366,19047489.752370626,24342071.0006317,30908043.007336903,38883848.30342754,48400710.68724369,59537627.9301562,72322535.05867602,86747317.118432,102794179.47452527,120353413.94845387,139245441.01476038
noCovid,SSA,SSP3,gdp,million constant 2017 Int$PPP,2237469.428122618,2907519.990020155,3652192.1056508613,4209626.154950028,5143998.8612937555,6400853.759468362,7774137.769417556,9340733.376598928,11150037.158936903,13249821.262007702,15727206.684425028,18637806.566598028,22019048.846492663,25911960.570687614,30335267.31849782,35286023.97164015,40748402.08712953,46741655.698159456,53228012.5833159,60223388.36698391
noCovid,SSA,SSP4,gdp,million constant 2017 Int$PPP,2237469.428122618,2907519.990020155,3652192.1056508613,4209626.154950028,5140826.814576516,6377319.43461826,7665126.791621378,9073565.475435853,10628113.516644243,12352958.68076466,14302280.811845995,16495132.151021224,18929595.972773742,21611085.719255082,24542580.146892376,27709465.61296709,31094470.87256348,34706776.76584448,38522339.29813337,42562837.0043191
noCovid,SSA,SSP5,gdp,million constant 2017 Int$PPP,2237469.428122618,2907519.990020155,3652192.1056508613,4209626.154950028,5283694.59570025,7910287.684672981,11808184.908996977,17110309.5383523,24195343.10663661,33303915.739996176,44612005.20045049,58209661.47829436,74005101.2630601,91804501.63744977,111321353.47083226,132345878.92421801,154361176.70528838,176804650.5101644,199233951.55124718,221146600.85142815
noCovid,SSD,SSP1,gdp,million constant 2017 Int$PPP,24704.8512525744,30672.4119665198,30672.4119665198,32607.6676886511,38590.8385223932,42303.2339811485,45565.9230332928,48650.3133091531,51575.2805017837,54205.1236827397,56442.6585404842,58267.9890742301,59717.5912854205,60724.3799406323,61340.3907342315,61543.4319730328,61349.3184268924,60747.3368646173,59780.5952879129,58495.2626216823
noCovid,SSD,SSP2,gdp,million constant 2017 Int$PPP,24704.8512525744,30672.4119665198,30672.4119665198,32607.6676886511,38590.8385223932,43828.6817676282,49367.0284019229,54888.7333696482,60334.8376235296,65666.58985427,70783.6645862651,75556.2568202738,79870.9654855302,83692.1298679572,87017.8480628039,89894.9544745584,92328.4416031917,94289.543139348,95787.2931305936,96850.4578862841
noCovid,SSD,SSP3,gdp,million constant 2017 Int$PPP,24704.8512525744,30672.4119665198,30672.4119665198,32607.6676886511,38590.8385223932,43707.0275027083,49305.0435817474,55136.0817607916,61304.3699392292,67848.0693616874,74609.5263862998,81357.3884675138,87963.0999124912,94433.8159545998,100835.126233043,107170.846872282,113376.819279789,119372.666334067,125166.020284042,130800.289545477
noCovid,SSD,SSP4,gdp,million constant 2017 Int$PPP,24704.8512525744,30672.4119665198,30672.4119665198,32607.6676886511,38590.8385223932,44649.0486118886,51560.0566712509,58708.5437885834,66169.1528012559,74008.2584169601,82089.4364960111,90148.5662292545,97957.8147100108,105462.750084567,112727.450357928,119800.375956815,126668.895016444,133250.555910304,139516.649854792,145480.268055231
noCovid,SSD,SSP5,gdp,million constant 2017 Int$PPP,24704.8512525744,30672.4119665198,30672.4119665198,32607.6676886511,38590.8385223932,43141.3092227877,47457.4906462292,51565.1632767347,55457.4097609842,58994.8948392429,62077.8109850346,64676.7594467486,66814.9627676739,68403.730596313,69483.825907588,70034.0025448729,70086.8708881055,69646.6307589444,68776.5265306026,67536.3438996326
noCovid,STP,SSP1,gdp,million constant 2017 Int$PPP,454.73198845046,605.593613596147,756.743083842216,895.838542914911,1251.52883674648,2574.76045059695,4230.43465705788,6153.00800544144,8247.48437456223,10417.1705496664,12611.7253772349,14631.1648610956,16479.398640818,18023.7269973266,19292.934039945,20308.3328201731,21088.7014988284,21560.7903767339,21592.3723801041,21307.1066681822
noCovid,STP,SSP2,gdp,million constant 2017 Int$PPP,454.73198845046,605.593613596147,756.743083842216,895.838542914911,1203.23834285064,2104.2541727475,3209.64702394814,4470.3575965034,5853.38783002613,7352.49196230324,8963.85887918328,10631.5886987559,12304.1869429341,13957.3651064116,15621.9551837392,17248.4814106225,18796.4562783456,20233.0452993777,21559.6844234345,22639.9711863357
noCovid,STP,SSP3,gdp,million constant 2017 Int$PPP,454.73198845046,605.593613596147,756.743083842216,895.838542914911,1182.43724292378,1909.66665774272,2722.63276936852,3712.55479926433,4797.24938845848,5974.19456376201,7229.99413898309,8538.53396689254,9891.74841133063,11299.4105549907,12759.2256983189,14216.9298916817,15665.4163007548,17082.4143936766,18473.8849734331,19875.1581099174
noCovid,STP,SSP4,gdp,million constant 2017 Int$PPP,454.73198845046,605.593613596147,756.743083842216,895.838542914911,1173.967532231,1787.51824805594,2377.16426622161,3045.72294872601,3722.83159974082,4410.34526224686,5111.59614232645,5793.72643998355,6459.0829865323,7106.73918115624,7723.37611683405,8316.67711808981,8842.15879470856,9325.10221785985,9757.54810826515,10165.5557450444
noCovid,STP,SSP5,gdp,million constant 2017 Int$PPP,454.73198845046,605.593613596147,756.743083842216,895.838542914911,1278.70988455556,2864.11614298783,4865.91478706962,7083.36845242026,9438.8610331021,11807.489724546,14178.4335097097,16338.2037713423,18255.2723966439,19750.2839854812,20936.2417167384,22001.3111622119,22790.4386014808,23330.690616717,23346.8486352476,22904.9443845506
