,country,year,scenario,share_pu,Total_Heat_TJ_ML,COP,Demand_HP_TWh
737,Germany,2030,VWE,0.08968058765255445,1.9216599e+06,4.0,11.967749622587487
738,Germany,2035,VWE,0.17818006776324632,1.9120552e+06,4.0,23.65903737417821
739,Germany,2040,VWE,0.3128669168107037,1.7904392e+06,4.0,38.900639606155664
740,Germany,2045,VWE,0.46630644306033536,1.799433e+06,4.0,58.269944424040986
741,Germany,2050,VWE,0.5927314843062081,1.596263e+06,4.0,65.70523378919913
742,Germany,2055,VWE,0.6719281781104195,1.7877639e+06,4.0,83.42006376187048
743,Germany,2060,VWE,0.7133569823391329,1.7757521e+06,4.0,87.96841806357777
744,Greece,2025,VWE,0.06808997047581289,115657.78,4.3,0.5087296687449779
745,Greece,2026,VWE,0.07318428645448867,124779.81,4.3,0.5899174344755873
746,Greece,2027,VWE,0.07907309730738649,125565.89,4.3,0.641400759532999
747,Greece,2028,VWE,0.0858555778713231,125843.664,4.3,0.6979573993186217
748,Greece,2029,VWE,0.09363467771273912,136412.92,4.3,0.8251279194308112
749,Greece,2030,VWE,0.10251406817506624,141045.64,4.3,0.9340544093117652
750,Greece,2035,VWE,0.16646679633266925,141522.34,4.3,1.521884505089426
751,Greece,2040,VWE,0.2637960849653549,141173.2,4.3,2.4057453829396858
752,Greece,2045,VWE,0.3746766946435191,140788.02,4.3,3.4076221733907204
753,Greece,2050,VWE,0.46603572053834186,140015.02,4.3,4.21524568576677
754,Greece,2055,VWE,0.5232659395577839,132668.86,4.3,4.484567105954888
755,Greece,2060,VWE,0.553203799660686,132668.86,4.3,4.741144751260097
756,Hungary,2025,VWE,0.01626615442365193,198604.5,3.5,0.2563913977916547
757,Hungary,2026,VWE,0.021702755291348037,215284.7,3.5,0.37081518475516534
758,Hungary,2027,VWE,0.02798723280051199,238275.83,3.5,0.5292603933580324
759,Hungary,2028,VWE,0.03522542530238633,236389.75,3.5,0.6608674081964653
760,Hungary,2029,VWE,0.043527199500289604,210856.9,3.5,0.7284135728212418
761,Hungary,2030,VWE,0.05300319237041549,210856.9,3.5,0.8869912415387314
762,Hungary,2035,VWE,0.12125287669477396,236066.69,3.5,2.2717274311146474
763,Hungary,2040,VWE,0.22512167816834258,223535.16,3.5,3.993858060767714
764,Hungary,2045,VWE,0.3434523080920239,222307.84,3.5,6.059694125704729
765,Hungary,2050,VWE,0.44094970745451334,209923.11,3.5,7.346471248474336
766,Hungary,2055,VWE,0.5020252001569533,210644.06,3.5,8.392748480615941
767,Hungary,2060,VWE,0.5339745721420633,149158.03,3.5,6.321158770923292
768,Ireland,2025,VWE,0.044987235431495264,92350.06,4.0,0.2885120909384872
769,Ireland,2026,VWE,0.05257045112897679,119666.74,4.0,0.436870447823956
770,Ireland,2027,VWE,0.06133632334540774,113000.1,4.0,0.4813202047964938
771,Ireland,2028,VWE,0.07143248017894537,113000.1,4.0,0.5605470643428392
772,Ireland,2029,VWE,0.08301216865461705,111761.164,4.0,0.6442734059762998
773,Ireland,2030,VWE,0.09622971020874137,116360.54,4.0,0.777593133206415
774,Ireland,2035,VWE,0.19142744315100896,109484.16,4.0,1.4554355695581453
775,Ireland,2040,VWE,0.33630832460272164,109484.16,4.0,2.5569745377583177
776,Ireland,2045,VWE,0.5013612155850244,109484.16,4.0,3.811882634736576
777,Ireland,2050,VWE,0.6373549784713867,109484.16,4.0,4.845852249985155
778,Ireland,2055,VWE,0.7225458258894044,109484.16,4.0,5.4935639233588285
779,Ireland,2060,VWE,0.7671102485973076,115943.37,4.0,6.176482785350975
780,Italy,2025,VWE,0.04822309904226618,501846.66,4.0,1.6805973707363018
781,Italy,2026,VWE,0.05488977557295674,506145.56,4.0,1.9293206261329847
782,Italy,2027,VWE,0.06259616780913181,506145.56,4.0,2.2001925934370177
783,Italy,2028,VWE,0.0714720608995354,509162.22,4.0,2.527144149897644
784,Italy,2029,VWE,0.08165217979277836,507510.53,4.0,2.877731939468194
785,Italy,2030,VWE,0.09327219399092024,464741.7,4.0,3.0102413644477766
786,Italy,2035,VWE,0.1769639307553034,504707.25,4.0,6.202429023153738
787,Italy,2040,VWE,0.3043339028953114,484719.94,4.0,10.244215798113606
788,Italy,2045,VWE,0.4494378111225011,484719.94,4.0,15.128573849869476
789,Italy,2050,VWE,0.5689947990182704,431362.6,4.0,17.044658075961898
790,Italy,2055,VWE,0.6438891242977106,456382.97,4.0,20.4069467798483
791,Italy,2060,VWE,0.6830673044817743,456382.97,4.0,21.648631113031467
792,Latvia,2025,VWE,0.002666040696633477,36026.875,3.3,0.00808494240203184
793,Latvia,2026,VWE,0.003734799814560968,35758.133,3.3,0.01124153761181537
794,Latvia,2027,VWE,0.004970239531910597,35809.766,3.3,0.014981743177258951
795,Latvia,2028,VWE,0.006393166177061003,35136.254,3.3,0.018908410463416785
796,Latvia,2029,VWE,0.008025177995641368,35053.547,3.3,0.02367937420377038
797,Latvia,2030,VWE,0.009888024658073428,35053.547,3.3,0.029175955491802994
798,Latvia,2035,VWE,0.023304950820659698,30182.11,3.3,0.059208132322113353
799,Latvia,2040,VWE,0.043724093469643684,30372.484,3.3,0.11178529503535459
800,Latvia,2045,VWE,0.06698622779561483,30205.72,3.3,0.1703171150329244
801,Latvia,2050,VWE,0.08615284257545545,29861.377,3.3,0.2165524134724258
802,Latvia,2055,VWE,0.09815942376398928,29962.049,3.3,0.24756375104234055
803,Latvia,2060,VWE,0.10444022006522921,29962.049,3.3,0.263404283028412
804,Lithuania,2025,VWE,0.08499686720477245,56148.918,3.3,0.4017240913040707
805,Lithuania,2026,VWE,0.08595283330599449,56286.117,3.3,0.407234956189876
806,Lithuania,2027,VWE,0.08705788913202553,56553.055,3.3,0.4144267291648978
807,Lithuania,2028,VWE,0.08833064518572561,56503.402,3.3,0.42011633419656513
808,Lithuania,2029,VWE,0.08979042031108965,56827.703,3.3,0.42951040285637004
809,Lithuania,2030,VWE,0.09145666879607377,56827.703,3.3,0.4374808640209889
810,Lithuania,2035,VWE,0.10345762053429478,36643.51,3.3,0.3191120162483485
811,Lithuania,2040,VWE,0.12172179986246595,36347.906,3.3,0.37241856508974996
812,Lithuania,2045,VWE,0.14252893168916309,36347.906,3.3,0.43607981711927474
813,Lithuania,2050,VWE,0.15967277046196304,36048.047,3.3,0.48450266809805925
814,Lithuania,2055,VWE,0.17041221999299122,35420.113,3.3,0.5080825153431782
815,Lithuania,2060,VWE,0.17603016350519193,35420.113,3.3,0.5248323638625638
816,Luxembourg,2025,VWE,0.02266531070677778,17289.65,4.0,0.027213564098328574
817,Luxembourg,2026,VWE,0.031845609022052565,18189.396,4.0,0.040225863813602804
818,Luxembourg,2027,VWE,0.04245764026984382,18289.717,4.0,0.05392626873936413
819,Luxembourg,2028,VWE,0.05468012414307155,17359.625,4.0,0.06591850657743237
820,Luxembourg,2029,VWE,0.06869858265005041,17295.588,4.0,0.08251266319968038
821,Luxembourg,2030,VWE,0.08469983848953559,17289.65,4.0,0.10169657560281217
822,Luxembourg,2035,VWE,0.19994693447259257,17295.588,4.0,0.2401527575319414
823,Luxembourg,2040,VWE,0.3753408260571889,17359.625,4.0,0.4524844648576885
824,Luxembourg,2045,VWE,0.5751551050469442,17289.65,4.0,0.6905716193423009
825,Luxembourg,2050,VWE,0.7397901836361209,17289.65,4.0,0.8882440590446228
826,Luxembourg,2055,VWE,0.8429228682686043,17289.65,4.0,1.012072404492343
827,Luxembourg,2060,VWE,0.8968728956748442,17289.65,4.0,1.076848596970801
828,Netherlands,2025,VWE,0.07871037725871988,286897.84,4.0,1.5681832035555965
829,Netherlands,2026,VWE,0.08711912298571774,295509.16,4.0,1.7878123917827888
830,Netherlands,2027,VWE,0.09683927252172565,295509.16,4.0,1.9872841402909274
831,Netherlands,2028,VWE,0.10803452517177287,286897.84,4.0,2.1524217476636434
832,Netherlands,2029,VWE,0.12087481085982317,286897.84,4.0,2.408244690535195
833,Netherlands,2030,VWE,0.13553125088454399,286897.84,4.0,2.7002517151634615
834,Netherlands,2035,VWE,0.24109247478115936,286897.84,4.0,4.803396739069503
835,Netherlands,2040,VWE,0.40174549342539656,286897.84,4.0,8.004161037407135
836,Netherlands,2045,VWE,0.5847665028682658,278581.6,4.0,11.312860811839831
837,Netherlands,2050,VWE,0.7355649264115708,276124.1,4.0,14.104667349563877
838,Netherlands,2055,VWE,0.8300298872913583,276124.1,4.0,15.916059929004854
839,Netherlands,2060,VWE,0.8794457174576635,275280.34,4.0,16.812092550217603
840,Norway,2025,VWE,0.1680112691558611,166710.2,3.3,2.357676254672072
841,Norway,2026,VWE,0.16803544627128958,166575.75,3.3,2.3561136879038385
842,Norway,2027,VWE,0.16806339398013273,167946.45,3.3,2.3758966387191607
843,Norway,2028,VWE,0.16809558295627244,167345.14,3.3,2.3678434908565347
844,Norway,2029,VWE,0.16813250178808087,166575.75,3.3,2.3574745545344977
845,Norway,2030,VWE,0.1681746424894117,166575.75,3.3,2.358065431551381
846,Norway,2035,VWE,0.16847815575735683,166575.75,3.3,2.36232115128751
847,Norway,2040,VWE,0.1689400708516884,165978.56,3.3,2.3603055490747717
848,Norway,2045,VWE,0.16946629916382913,164514.38,3.3,2.346771197394552
849,Norway,2050,VWE,0.16989987998679712,155224.75,3.3,2.2199215412441906
850,Norway,2055,VWE,0.17017148889700653,160349.6,3.3,2.2968795383102028
851,Norway,2060,VWE,0.1703135709944696,161090.22,3.3,2.309415066474682
852,Poland,2025,VWE,0.04260918634427885,519469.03,3.5,1.7566787675985842
853,Poland,2026,VWE,0.04439227094233581,716196.6,3.5,2.5233012243647046
854,Poland,2027,VWE,0.04645344028805869,716196.6,3.5,2.6404601581899514
855,Poland,2028,VWE,0.048827407015053836,717946.56,3.5,2.7821802277748495
856,Poland,2029,VWE,0.05155020496713175,707407.94,3.5,2.8942083806081227
857,Poland,2030,VWE,0.054658120620535114,512207.1,3.5,2.221926854543048
858,Poland,2035,VWE,0.07704250452190185,522007.75,3.5,3.1918082605133264
859,Poland,2040,VWE,0.1111091694534112,519141.7,3.5,4.5778890216281605
860,Poland,2045,VWE,0.14991899361192218,519560.7,3.5,6.181906198318717
861,Poland,2050,VWE,0.18189597985471306,501031.8,3.5,7.232990040940277
862,Poland,2055,VWE,0.20192738789931564,497621.78,3.5,7.974878227050658
863,Poland,2060,VWE,0.21240607384493004,497220.44,3.5,8.381955788523618
864,Portugal,2025,VWE,0.17752686596869183,63904.44,4.3,0.7328653369264453
865,Portugal,2026,VWE,0.18086441447716736,73337.27,4.3,0.8568542355336048
866,Portugal,2027,VWE,0.18472247745579962,65568.07,4.3,0.7824223009561766
867,Portugal,2028,VWE,0.18916602944289387,65774.5,4.3,0.8037662273817734
868,Portugal,2029,VWE,0.19426251799634817,65774.5,4.3,0.825421201002399
869,Portugal,2030,VWE,0.20007986354730378,91741.81,4.3,1.1857680593416369
870,Portugal,2035,VWE,0.24197858623525773,65935.22,4.3,1.0306789833189043
871,Portugal,2040,VWE,0.305744010968775,65935.22,4.3,1.3022802194354894
872,Portugal,2045,VWE,0.37838760335669963,66606.67,4.3,1.628109807232255
873,Portugal,2050,VWE,0.438241601790912,66342.56,4.3,1.8781699623645063
874,Portugal,2055,VWE,0.4757360628584247,65178.91,4.3,2.0030981124998744
875,Portugal,2060,VWE,0.495349895363444,62986.863,4.3,2.015538548139343
876,Romania,2025,VWE,0.003391827137955422,256532.42,3.5,0.06905664143144674
877,Romania,2026,VWE,0.007187425225286107,258717.1,3.5,0.1475801413987415
878,Romania,2027,VWE,0.011574973878230324,278341.0,3.5,0.25569761506154415
879,Romania,2028,VWE,0.016628364826808097,257340.05,3.5,0.3396146114938126
880,Romania,2029,VWE,0.02242430222111715,259349.0,3.5,0.46156511137137446
881,Romania,2030,VWE,0.029040027982249025,259349.0,3.5,0.5977382759866693
882,Romania,2035,VWE,0.07668898687892012,257968.61,3.5,1.5701073403521124
883,Romania,2040,VWE,0.14920566297868287,259981.22,3.5,3.078624837057024
884,Romania,2045,VWE,0.2318189582234545,258214.0,3.5,4.750706470297218
885,Romania,2050,VWE,0.2998873986967761,258888.62,3.5,6.161701174804276
886,Romania,2055,VWE,0.34252764927349344,257787.84,3.5,7.007894008514463
887,Romania,2060,VWE,0.36483331013571707,249323.33,3.5,7.2191636187344
888,Slovakia,2025,VWE,0.0612952020806883,80347.78,3.5,0.3908677451956404
889,Slovakia,2026,VWE,0.06641117653445074,102091.07,3.5,0.5380943024336143
890,Slovakia,2027,VWE,0.07232502365594307,109054.81,3.5,0.6259835149954739
891,Slovakia,2028,VWE,0.07913633992361979,114423.75,3.5,0.7186569128069019
892,Slovakia,2029,VWE,0.0869485125938154,113941.56,3.5,0.7862737720579719
893,Slovakia,2030,VWE,0.09586565376848896,106812.266,3.5,0.8126688816413596
894,Slovakia,2035,VWE,0.1600902768331457,107048.75,3.5,1.3601162639660473
895,Slovakia,2040,VWE,0.25783336075883556,106575.484,3.5,2.180850438986001
896,Slovakia,2045,VWE,0.36918537914669874,107133.11,3.5,3.1390458612412924
897,Slovakia,2050,VWE,0.46093281777339085,99479.805,3.5,3.6391672922073792
898,Slovakia,2055,VWE,0.5184063509645538,106248.71,3.5,4.371429077269205
899,Slovakia,2060,VWE,0.5484714918250493,106544.9,3.5,4.637844552972266
900,Slovenia,2025,VWE,0.09282703762378491,35596.24,4.3,0.21345564533971548
901,Slovenia,2026,VWE,0.09506807525567569,36189.14,4.3,0.22225012138873798
902,Slovenia,2027,VWE,0.09765861867380524,36290.023,4.3,0.2289427484060173
903,Slovenia,2028,VWE,0.10064229582398089,35894.46,4.3,0.23336570555346217
904,Slovenia,2029,VWE,0.10406439519116234,35733.656,4.3,0.24021972941676795
905,Slovenia,2030,VWE,0.10797052277681313,35733.656,4.3,0.24923653972896676
906,Slovenia,2035,VWE,0.13610393088561346,35820.766,4.3,0.3149448910441101
907,Slovenia,2040,VWE,0.17892000264559574,35752.64,4.3,0.41323404059087887
908,Slovenia,2045,VWE,0.2276974283050754,34122.914,4.3,0.5019185856165513
909,Slovenia,2050,VWE,0.26788712519474506,33788.168,4.3,0.5847167296044132
910,Slovenia,2055,VWE,0.29306323814902213,33273.9,4.3,0.6299326264166432
911,Slovenia,2060,VWE,0.30623318508394404,33875.8,4.3,0.6701482060935995
912,Spain,2025,VWE,0.03779785557785207,291733.7,4.3,0.7123325837446193
913,Spain,2026,VWE,0.04409449225391786,398969.1,4.3,1.1364560940041482
914,Spain,2027,VWE,0.051373134283580334,386538.47,4.3,1.282796760084477
915,Spain,2028,VWE,0.05975636297460625,365347.2,4.3,1.4103242178743411
916,Spain,2029,VWE,0.06937142524661125,386538.47,4.3,1.7322174476949876
917,Spain,2030,VWE,0.0803464601443741,386538.47,4.3,2.00626611934016
918,Spain,2035,VWE,0.15939281206624745,370345.06,4.3,3.8133297359695555
919,Spain,2040,VWE,0.2796929997705966,367104.7,4.3,6.632856135906526
920,Spain,2045,VWE,0.41674278554881367,366406.53,4.3,9.864165509580744
921,Spain,2050,VWE,0.5296636557003579,365089.1,4.3,12.491888564525507
922,Spain,2055,VWE,0.6004009043448301,284134.12,4.3,11.020309374883789
923,Spain,2060,VWE,0.6374044645315032,274484.72,4.3,11.302182927184086
924,Sweden,2025,VWE,0.00029264512114667506,220467.4,3.3,0.005430868050196447
925,Sweden,2026,VWE,0.0006319974638081813,220467.4,3.3,0.011728522315876079
926,Sweden,2027,VWE,0.0010242742222162525,219835.66,3.3,0.018953871744192094
927,Sweden,2028,VWE,0.0014760818207363413,220467.4,3.3,0.027392924127017774
928,Sweden,2029,VWE,0.001994278133260419,220467.4,3.3,0.03700954027421166
929,Sweden,2030,VWE,0.0025857691140731567,220467.4,3.3,0.04798634883021432
930,Sweden,2035,VWE,0.0068459108506127115,212811.25,3.3,0.12263357830579515
931,Sweden,2040,VWE,0.013329396022191197,213422.81,3.3,0.23946104378668218
932,Sweden,2045,VWE,0.020715587771490976,265526.9,3.3,0.46300893472474963
933,Sweden,2050,VWE,0.026801370355542663,260037.02,3.3,0.5866454968515724
934,Sweden,2055,VWE,0.03061369942515155,257743.11,3.3,0.6641809667495767
935,Sweden,2060,VWE,0.03260797755841197,250481.11,3.3,0.6875153620184106
936,Austria,2025,VNI,0.07028937535502983,239536.45,4.0,1.1692269068742867
937,Austria,2026,VNI,0.0730167961942029,239343.27,4.0,1.213616647304221
938,Austria,2027,VNI,0.07616957774630385,249028.19,4.0,1.3172481046548798
939,Austria,2028,VNI,0.0798008167406655,239343.27,4.0,1.3263742688375326
940,Austria,2029,VNI,0.0839656308405952,239343.27,4.0,1.395597899399994
941,Austria,2030,VNI,0.08871952413804254,239343.27,4.0,1.4746126514297209
942,Austria,2035,VNI,0.1229588615150613,230696.06,4.0,1.9698699682298044
943,Austria,2040,VNI,0.17506751185984848,230696.06,4.0,2.804679791079462
944,Austria,2045,VNI,0.23443133749656375,230696.06,4.0,3.7557215938426736
945,Austria,2050,VNI,0.28334359816416044,230696.06,4.0,4.539323460191481
946,Austria,2055,VNI,0.3139838043542445,224807.61,4.0,4.9018021120307385
947,Austria,2060,VNI,0.330012088399972,224807.61,4.0,5.152029911993738
948,Belgium,2025,VNI,0.04649022058151141,282488.4,4.0,0.9120103002748042
949,Belgium,2026,VNI,0.052537518601082175,282488.4,4.0,1.0306416600251878
950,Belgium,2027,VNI,0.059527935834214354,287193.5,4.0,1.1872247126486504
951,Belgium,2028,VNI,0.06757919952766367,282488.4,4.0,1.325718081838186
952,Belgium,2029,VNI,0.07681351778784873,282488.4,4.0,1.5068700158140322
953,Belgium,2030,VNI,0.08735395551935045,282488.4,4.0,1.7136444225665295
954,Belgium,2035,VNI,0.163270174291895,267667.16,4.0,3.034865581198479
955,Belgium,2040,VNI,0.2788066303849987,267667.16,4.0,5.182456930882093
956,Belgium,2045,VNI,0.41042942216358375,267667.16,4.0,7.629061047050491
957,Belgium,2050,VNI,0.5188787721207269,267667.16,4.0,9.6449172860465
958,Belgium,2055,VNI,0.5868149173430801,259908.34,4.0,10.591534243831093
959,Belgium,2060,VNI,0.622353184476154,259908.34,4.0,11.232971198110674
960,Bulgaria,2025,VNI,0.0002694314635798042,62228.754,3.5,0.0013306653944737568
961,Bulgaria,2026,VNI,0.0005818651648295121,59683.47,3.5,0.0027561691164174154
962,Bulgaria,2027,VNI,0.0009430251279004656,66142.99,3.5,0.004950357735408251
963,Bulgaria,2028,VNI,0.0013589937319515538,67859.46,3.5,0.007319094338247
964,Bulgaria,2029,VNI,0.0018360848597925082,64984.266,3.5,0.009469573884568075
965,Bulgaria,2030,VNI,0.0023806566607170645,65638.77,3.5,0.012401855502756612
966,Bulgaria,2035,VNI,0.006302868719594923,76946.914,3.5,0.03849097745928392
967,Bulgaria,2040,VNI,0.012272060661123371,89925.74,3.5,0.08758525490542104
968,Bulgaria,2045,VNI,0.019072353266368892,90449.12,3.5,0.13691091985179193
969,Bulgaria,2050,VNI,0.024675389811877207,82902.44,3.5,0.16235317771664287
970,Bulgaria,2055,VNI,0.02818531130603305,87063.54,3.5,0.19475499802424703
971,Bulgaria,2060,VNI,0.03002139616582556,84620.41,3.5,0.201620854396619
972,Croatia,2025,VNI,0.011044914415963546,74424.516,4.3,0.05310157815221431
973,Croatia,2026,VNI,0.013269017823534358,74424.516,4.3,0.06379459001883676
974,Croatia,2027,VNI,0.015839986004403762,95803.336,4.3,0.09803123350286926
975,Croatia,2028,VNI,0.018801117233243514,88221.734,4.3,0.10714904787850422
976,Croatia,2029,VNI,0.022197357776144486,88437.305,4.3,0.12681359773296752
977,Croatia,2030,VNI,0.026073969016412894,58405.727,4.3,0.09837656368394287
978,Croatia,2035,VNI,0.05399478924314485,58515.617,4.3,0.20410456287675216
979,Croatia,2040,VNI,0.09648732472985577,58194.336,4.3,0.3627271419321584
980,Croatia,2045,VNI,0.14489616761494864,56746.414,4.3,0.5311587781628746
981,Croatia,2050,VNI,0.1847821742261528,56824.723,4.3,0.678307258976098
982,Croatia,2055,VNI,0.20976804586622558,56746.414,4.3,0.7689653962139935
983,Croatia,2060,VNI,0.2228384751346415,56746.414,4.3,0.8168788321215961
984,Czechia,2025,VNI,0.07282432525132303,252411.48,3.5,1.4588648140930485
985,Czechia,2026,VNI,0.07441725092278921,252411.48,3.5,1.490775349556957
986,Czechia,2027,VNI,0.07625860470242421,252411.48,3.5,1.527662560391196
987,Czechia,2028,VNI,0.07837939725862594,252411.48,3.5,1.5701476727153498
988,Czechia,2029,VNI,0.08081181956814888,252411.48,3.5,1.6188755573628426
989,Czechia,2030,VNI,0.08358828829792907,248276.23,3.5,1.6470623685873294
990,Czechia,2035,VNI,0.10358546610726964,253026.8,3.5,2.0801507952080067
991,Czechia,2040,VNI,0.13401905583698404,251637.56,3.5,2.676526058972467
992,Czechia,2045,VNI,0.1686899656045564,251637.56,3.5,3.3689469457011882
993,Czechia,2050,VNI,0.19725673262041712,221538.73,3.5,3.468254659496342
994,Czechia,2055,VNI,0.21515187015042145,242546.19,3.5,4.14160831024941
995,Czechia,2060,VNI,0.2245130456460711,241518.56,3.5,4.303497705479674
996,Denmark,2025,VNI,0.10321769794566484,144214.72,3.3,1.252989243404288
997,Denmark,2026,VNI,0.10412737501517687,148310.38,3.3,1.299930146292374
998,Denmark,2027,VNI,0.10517892270519026,148310.38,3.3,1.313057708014863
999,Denmark,2028,VNI,0.10639005037556849,148310.38,3.3,1.3281774723372046
1000,Denmark,2029,VNI,0.10777914142857781,135464.86,3.3,1.228980319672612
1001,Denmark,2030,VNI,0.10936470815208571,135464.86,3.3,1.2470601658551899
1002,Denmark,2035,VNI,0.1207845593315626,135464.86,3.3,1.3772780555798692
1003,Denmark,2040,VNI,0.1381643650663627,139250.92,3.3,1.6194878623316322
1004,Denmark,2045,VNI,0.15796399047239418,138022.52,3.3,1.8352346483807007
1005,Denmark,2050,VNI,0.1742777038928719,119997.7,3.3,1.7603471364963212
1006,Denmark,2055,VNI,0.1844971363236555,134349.66,3.3,2.086458613688521
1007,Denmark,2060,VNI,0.18984305223461723,139196.75,3.3,2.2243717052158885
1008,Estonia,2025,VNI,0.00042369877863223293,33876.965,3.3,0.0012082178745844586
1009,Estonia,2026,VNI,0.0009150214172884996,33983.62,3.3,0.0026174866077813518
1010,Estonia,2027,VNI,0.0014829693221504005,34885.96,3.3,0.004354782142926756
1011,Estonia,2028,VNI,0.0021371074363265054,29767.97,3.3,0.005354995982441984
1012,Estonia,2029,VNI,0.0028873647577124808,29029.438,3.3,0.007055435991246237
1013,Estonia,2030,VNI,0.0037437398961749106,29100.373,3.3,0.009170389535640476
1014,Estonia,2035,VNI,0.00991167751119268,28391.18,3.3,0.023687223805795136
1015,Estonia,2040,VNI,0.01929862624184029,26739.293,3.3,0.04343700751215879
1016,Estonia,2045,VNI,0.029992535679521513,26523.584,3.3,0.06696208433355567
1017,Estonia,2050,VNI,0.03880368085693125,26378.104,3.3,0.08615888112516595
1018,Estonia,2055,VNI,0.04432326431763708,26523.584,3.3,0.0989572270544163
1019,Estonia,2060,VNI,0.047210629075349564,25846.553,3.3,0.10271313749580346
1020,Finland,2025,VNI,0.16536696348085078,185136.27,3.3,2.5770558357026156
1021,Finland,2026,VNI,0.16505684415183022,185136.27,3.3,2.5722229790679276
1022,Finland,2027,VNI,0.1646983595038276,183991.83,3.3,2.5507703816219722
1023,Finland,2028,VNI,0.16428547221328899,183516.39,3.3,2.53780113251087
1024,Finland,2029,VNI,0.16381191516788737,183516.39,3.3,2.530485856303316
1025,Finland,2030,VNI,0.16327137731671856,183516.39,3.3,2.5221358935684473
1026,Finland,2035,VNI,0.15937821928955873,182508.8,3.3,2.448478705507934
1027,Finland,2040,VNI,0.15345324451155862,176547.9,3.3,2.2804588133254744
1028,Finland,2045,VNI,0.14670332550011142,167715.17,3.3,2.0710751867070445
1029,Finland,2050,VNI,0.14114179379908037,176547.9,3.3,2.097499134815852
1030,Finland,2055,VNI,0.137657872268437,177363.34,3.3,2.0551735157945563
1031,Finland,2060,VNI,0.1358353883223515,172836.19,3.3,1.9762012181070574
1032,France,2025,VNI,0.1475934404232238,1.3072112e+06,4.0,13.398320644318087
1033,France,2026,VNI,0.1504135714257065,1.4563234e+06,4.0,15.21186112533478
1034,France,2027,VNI,0.1536735219516514,1.467334e+06,4.0,15.659054254045534
1035,France,2028,VNI,0.15742819358807114,1.3170945e+06,4.0,14.399153535950273
1036,France,2029,VNI,0.16173457755129914,1.3055705e+06,4.0,14.66360392491589
1037,France,2030,VNI,0.1666500646217472,1.3055705e+06,4.0,15.109264689548818
1038,France,2035,VNI,0.20205326146417882,1.2984024e+06,4.0,18.218502475474498
1039,France,2040,VNI,0.25593318282586297,1.2984024e+06,4.0,23.076684291461863
1040,France,2045,VNI,0.31731489653119443,1.2224971e+06,4.0,26.938650433135763
1041,France,2050,VNI,0.3678897769196661,1.212114e+06,4.0,30.96696872222953
1042,France,2055,VNI,0.399571501337859,1.212114e+06,4.0,33.63376467763524
1043,France,2060,VNI,0.41614461689990745,1.2145695e+06,4.0,35.09976266945223
1044,Germany,2025,VNI,0.040443076986154215,1.9247724e+06,4.0,5.405813740026764
1045,Germany,2026,VNI,0.045636743792435035,1.9524355e+06,4.0,6.187694424291586
1046,Germany,2027,VNI,0.051640399942384285,1.9524355e+06,4.0,7.0017049473333905
1047,Germany,2028,VNI,0.05855515440924776,1.9524355e+06,4.0,7.9392474647083695
1048,Germany,2029,VNI,0.06648596451176694,1.9216599e+06,4.0,8.8724594421232
1049,Germany,2030,VNI,0.07553852342197853,1.9216599e+06,4.0,10.080510831135813
1050,Germany,2035,VNI,0.1407384762308701,1.9120552e+06,4.0,18.687482336999544
1051,Germany,2040,VNI,0.23996590887667604,1.7904392e+06,4.0,29.836415540934574
1052,Germany,2045,VNI,0.3530089443609717,1.799433e+06,4.0,44.112218210207466
1053,Germany,2050,VNI,0.44614968047358106,1.596263e+06,4.0,49.45640620863186
1054,Germany,2055,VNI,0.5044960198215224,1.7877639e+06,4.0,62.63331634561295
1055,Germany,2060,VNI,0.5350177367543497,1.7757521e+06,4.0,65.97631354768333
1056,Greece,2025,VNI,0.0668487681298494,115657.78,4.3,0.4994561082793908
1057,Greece,2026,VNI,0.07050378137158136,124779.81,4.3,0.5683106557773923
1058,Greece,2027,VNI,0.07472881997057916,125565.89,4.3,0.6061621906855141
1059,Greece,2028,VNI,0.07959503878714771,125843.664,4.3,0.6470627494209457
1060,Greece,2029,VNI,0.08517630093267356,136412.92,4.3,0.7505909743076709
1061,Greece,2030,VNI,0.09154698737108138,141045.64,4.3,0.8341281224654882
1062,Greece,2035,VNI,0.13743108039541785,141522.34,4.3,1.2564321316877467
1063,Greece,2040,VNI,0.2072618172892234,141173.2,4.3,1.89016891614871
1064,Greece,2045,VNI,0.28681520548136086,140788.02,4.3,2.6085365538782557
1065,Greece,2050,VNI,0.3523624645824952,140015.02,4.3,3.187082648818784
1066,Greece,2055,VNI,0.39342336642267794,132668.86,4.3,3.3717720845049275
1067,Greece,2060,VNI,0.4149028497455145,132668.86,4.3,3.555858563445073
1068,Hungary,2025,VNI,0.015068095964845079,198604.5,3.5,0.23750728573361607
1069,Hungary,2026,VNI,0.019115423903443663,215284.7,3.5,0.32660781321413895
1070,Hungary,2027,VNI,0.023793961471553306,238275.83,3.5,0.44996236311543436
1071,Hungary,2028,VNI,0.029182501011371584,236389.75,3.5,0.5474955559094231
1072,Hungary,2029,VNI,0.03536283380916066,210856.9,3.5,0.5917855597358873
1073,Hungary,2030,VNI,0.04241732458796862,210856.9,3.5,0.7098401759670975
1074,Hungary,2035,VNI,0.09322643507607564,236066.69,3.5,1.7466393840739103
1075,Hungary,2040,VNI,0.17055252768122867,223535.16,3.5,3.02575297504055
1076,Hungary,2045,VNI,0.2586448626046568,222307.84,3.5,4.56339560877024
