freq,indic_bt,cpa2_1,s_adj,unit,geo\TIME_PERIOD,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,BPRM_DW,CPA_F41002_X_410023,NSA,PCH_SM,FI,,,,,25.9,-29.3,56.6,-12.2,-33.4,-34.6,103.3,-21.0,72.7,-54.2,111.5,-36.2,28.1,6.1,-25.5,29.9,5.7,-81.2,280.4,-4.1,22.8,-9.1,75.4,-53.1,-44.6,18.8,-69.4,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,AL,,,,,,,,,,,,,,,,,,,,,,,,100.0,402.3,1056.7,1804.2,2261.3,2357.5,3490.0,4106.9,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,AT,,,,,,,,,,,,,,73.2,78.2,78.7,81.2,80.1,85.9,97.3,87.3,94.6,96.4,100.0,111.2,123.1,106.7,118.1,111.9,109.6,84.0,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,BE,,,,,108.8,112.3,88.5,107.7,100.6,97.0,94.9,102.6,114.6,130.3,134.7,118.5,118.7,104.5,112.3,100.3,106.4,109.0,115.2,100.0,101.5,94.9,111.5,98.9,97.8,104.8,94.0,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,BG,,,,,,,,,27.2,32.7,42.0,65.3,136.0,198.8,287.2,342.9,285.7,117.4,72.9,69.3,61.9,69.3,88.5,100.0,104.8,138.8,193.0,177.7,161.7,202.3,243.8,232.0,,
A,BPRM_SQM,CPA_F41001,NSA,I15,CY,,,,,,,,,192.8,227.9,251.9,319.3,387.6,448.3,440.2,474.4,469.8,401.5,360.9,241.1,172.7,123.9,87.6,100.0,123.0,167.1,197.3,316.5,272.9,294.7,266.3,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,CZ,,,,,,,,,93.9,99.0,120.0,135.2,151.9,150.9,161.7,167.0,168.5,143.5,115.4,112.8,95.1,88.3,94.4,100.0,104.2,122.3,124.1,146.7,137.5,167.5,152.3,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,DE,,,,,,,,,121.2,104.4,102.1,113.0,100.9,89.4,91.3,64.5,61.4,63.6,67.5,81.9,84.1,91.3,93.7,100.0,112.8,107.3,108.5,112.0,117.2,119.5,108.1,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,DK,,,,,,,98.0,85.6,77.1,89.5,99.2,111.1,126.6,163.4,182.1,122.4,90.0,53.9,83.3,81.6,61.3,57.5,73.9,100.0,123.6,124.4,153.4,141.7,142.8,154.3,128.8,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,EA19,,,,,,,,,,,,,,360.7,399.5,352.7,227.5,158.2,142.1,139.2,119.4,98.5,96.2,100.0,114.8,123.0,130.4,129.7,115.5,133.1,132.8,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,EA20,,,,,,,,,,,,,,360.6,399.5,352.7,227.8,158.4,142.2,139.3,119.5,98.5,96.3,100.0,114.8,123.1,130.5,129.9,115.7,133.4,133.2,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,EE,,,,,,,29.1,24.4,25.9,32.1,64.9,79.0,179.9,175.5,251.0,191.9,117.8,53.5,55.8,64.0,63.4,69.3,80.4,100.0,108.4,133.5,120.5,135.7,144.5,153.4,120.1,104.7,,
A,BPRM_SQM,CPA_F41001,NSA,I15,EL,,,,,,,,,,1678.5,2020.6,1890.8,1758.6,2919.5,1849.8,1526.3,1154.7,891.0,723.5,412.6,226.8,130.9,104.0,100.0,105.4,125.7,169.3,205.3,257.8,400.8,405.2,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,ES,,,,342.5,332.3,366.2,451.2,523.6,1229.1,1108.8,1121.3,1302.3,1508.9,1660.3,2117.6,1779.4,789.7,383.0,255.1,213.5,167.5,83.7,95.6,100.0,163.2,178.4,240.6,235.3,121.5,170.6,242.0,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,EU27_2020,,,,,,,,,,,,,,327.1,363.5,321.9,212.3,148.5,134.8,132.0,113.0,94.7,94.3,100.0,115.8,124.7,131.0,130.0,118.0,137.1,133.8,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,FI,,,,70.0,90.2,115.6,124.7,141.2,136.6,116.9,123.7,143.7,145.5,160.0,157.3,139.9,111.8,106.6,131.5,133.9,122.9,99.0,101.5,100.0,114.3,133.7,119.0,110.7,116.4,131.4,108.2,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,FR,,,98.3,86.4,88.4,91.3,120.1,106.4,116.6,113.5,113.8,122.3,142.3,155.0,166.6,159.7,130.3,102.5,125.7,135.0,125.6,109.5,95.3,100.0,113.3,121.3,114.7,112.6,99.6,121.4,121.8,89.4,,
A,BPRM_SQM,CPA_F41001,NSA,I15,HR,,,,,,,,,169.9,247.8,275.3,282.6,280.1,327.4,364.5,346.5,351.7,267.1,213.0,196.6,134.6,112.4,107.8,100.0,133.2,179.6,179.6,220.4,207.1,248.8,292.4,294.4,,
A,BPRM_SQM,CPA_F41001,NSA,I15,HU,,,,,,,160.8,205.0,294.0,319.5,308.3,386.4,383.3,328.5,300.7,291.9,290.6,204.2,125.1,94.5,82.5,62.2,78.7,100.0,238.7,295.1,285.1,280.1,186.0,261.8,294.9,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,IE,,,,,,,,,563.6,487.3,409.5,447.6,595.9,613.2,516.6,568.5,458.2,276.1,133.3,92.3,55.9,60.7,63.6,100.0,118.4,148.2,192.5,221.0,218.1,226.1,197.0,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,IT,,,,,,,,,404.0,404.8,439.1,470.5,534.0,548.3,512.4,493.6,383.1,286.0,235.1,225.3,171.5,119.7,105.2,100.0,104.5,120.8,129.3,133.2,116.5,139.4,138.7,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,LT,,,,,,,,,31.4,28.9,34.8,51.5,67.3,93.9,130.6,155.8,130.7,74.7,77.4,65.8,82.0,97.4,87.3,100.0,124.7,107.8,105.4,99.4,105.9,148.1,118.0,89.1,,
A,BPRM_SQM,CPA_F41001,NSA,I15,LU,,,,,,,,,64.0,56.7,61.0,67.1,81.5,94.3,89.3,106.1,81.9,74.2,79.2,88.4,92.5,79.0,127.4,100.0,87.4,102.7,119.1,115.6,106.7,121.8,80.9,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,LV,,,,,,,,,92.1,101.0,120.8,205.5,337.9,461.3,606.7,643.5,283.4,259.3,122.6,134.8,136.2,187.8,132.4,100.0,108.6,156.8,185.0,175.6,191.5,206.9,207.7,191.4,,
A,BPRM_SQM,CPA_F41001,NSA,I15,ME,,,,,,,,,60.5,48.0,58.9,45.8,77.9,50.4,58.4,82.2,104.8,131.6,103.3,117.5,122.2,115.7,103.9,100.0,105.5,149.8,68.6,43.7,36.4,19.7,66.9,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,MK,,,,,,,,,,,,,,,,,90.3,85.6,94.2,107.6,120.9,83.6,96.3,100.0,131.1,136.9,116.4,95.9,107.9,194.4,125.0,143.5,,
A,BPRM_SQM,CPA_F41001,NSA,I15,MT,,,,,,,,,143.0,77.3,113.5,124.7,127.5,164.0,179.9,184.9,109.5,89.3,83.0,77.8,69.5,63.8,71.1,100.0,161.2,173.1,230.0,242.9,151.8,149.3,176.6,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,NL,,,,,,,,,157.4,130.2,134.9,149.6,154.9,166.2,194.4,179.7,178.1,144.1,122.2,113.8,71.8,51.8,76.4,100.0,96.9,127.1,125.4,104.5,122.5,138.8,115.5,84.0,,
A,BPRM_SQM,CPA_F41001,NSA,I15,NO,,,,67.5,68.0,78.9,70.3,67.5,77.7,80.4,73.6,70.6,86.5,93.8,101.3,101.2,86.5,71.1,77.9,93.0,98.0,99.9,88.9,100.0,112.2,113.3,100.9,98.7,94.3,103.4,95.2,66.7,,
A,BPRM_SQM,CPA_F41001,NSA,I15,PL,,,,,,,,,87.0,88.5,48.6,62.4,66.2,70.8,99.2,145.6,136.5,112.1,106.9,108.5,93.6,81.2,84.9,100.0,111.5,130.2,136.1,142.2,145.6,183.2,151.2,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,PT,,,,,,,,,1127.3,1109.9,933.3,784.3,742.1,721.5,693.0,630.9,463.7,295.6,273.7,202.9,138.1,92.9,84.6,100.0,130.3,160.8,224.0,245.8,257.7,287.0,306.9,307.7,,
A,BPRM_SQM,CPA_F41001,NSA,I15,RO,,,,,,,,,59.8,61.5,54.1,56.4,69.1,91.5,122.2,155.1,191.8,110.5,92.0,86.1,84.4,87.3,91.5,100.0,111.4,122.0,133.8,137.6,130.7,150.9,142.3,108.3,,
A,BPRM_SQM,CPA_F41001,NSA,I15,RS,,,,,,,,,60.0,58.1,78.4,117.2,120.0,111.7,109.3,123.3,134.3,118.5,96.0,102.3,93.8,69.7,72.7,100.0,119.0,163.3,186.4,238.3,262.0,301.6,357.4,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,SE,,,,,,,,,41.0,44.4,40.6,53.1,60.6,73.6,95.0,69.2,59.7,50.7,64.5,64.7,54.0,64.2,78.5,100.0,122.1,129.0,108.3,96.2,112.8,138.3,108.2,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,SI,,,,,,,,,141.3,125.9,139.8,156.3,187.5,203.5,244.1,321.6,255.9,191.0,178.1,124.8,108.9,115.0,96.7,100.0,105.2,112.0,128.3,116.9,128.2,153.6,179.7,177.5,,
A,BPRM_SQM,CPA_F41001,NSA,I15,SK,,,,,,,,,,,,63.6,89.8,104.4,105.8,102.5,153.9,108.5,92.5,75.7,75.0,82.7,84.3,100.0,118.9,111.2,122.0,123.7,113.7,132.8,117.3,,,
A,BPRM_SQM,CPA_F41001,NSA,I15,UK,,,,,,,81.8,83.1,82.3,84.4,84.3,90.3,99.3,98.2,97.6,102.1,61.8,48.3,49.2,47.9,48.4,57.1,79.2,100.0,106.3,109.3,120.4,120.1,,,,,,
A,BPRM_SQM,CPA_F41001,NSA,I21,AL,,,,,,,,,,,,,,,,,,,,,,,,2.9,11.5,30.3,51.7,64.8,67.5,100.0,117.7,87.2,113.0,48.0
A,BPRM_SQM,CPA_F41001,NSA,I21,AT,,,,,,,,,,,,,,61.4,65.6,66.1,68.2,67.3,72.5,81.8,73.3,79.7,81.1,84.2,93.9,103.5,90.6,100.4,96.1,100.0,79.8,54.3,48.6,44.9
A,BPRM_SQM,CPA_F41001,NSA,I21,BE,,,,,,,,,90.1,86.9,85.0,91.9,102.6,116.8,120.7,106.2,106.4,93.7,100.6,89.9,95.3,97.7,103.2,89.6,91.0,85.0,99.9,91.6,89.6,100.0,88.4,80.9,70.6,66.7
A,BPRM_SQM,CPA_F41001,NSA,I21,BG,,,,,,,,,13.5,16.2,20.8,32.3,67.2,98.3,142.0,169.5,141.3,58.0,36.0,34.3,30.6,34.2,43.7,49.4,51.8,68.6,95.4,87.9,79.9,100.0,120.6,114.7,98.5,125.5
A,BPRM_SQM,CPA_F41001,NSA,I21,CY,,,,,,,,,65.4,77.3,85.5,108.3,131.5,152.1,149.4,161.0,159.4,136.2,122.5,81.8,58.6,42.0,29.7,33.9,41.7,56.7,66.9,107.4,92.6,100.0,90.4,97.8,95.2,138.4
A,BPRM_SQM,CPA_F41001,NSA,I21,CZ,,,,,,,,,56.1,59.1,71.6,80.8,90.7,90.1,96.6,99.7,100.6,85.7,68.9,67.3,56.8,52.7,56.4,59.7,62.2,73.0,74.1,87.6,82.1,100.0,90.9,74.7,73.6,72.5
A,BPRM_SQM,CPA_F41001,NSA,I21,DE,,,,,,,,,101.5,87.3,85.5,94.5,84.5,74.8,76.5,54.0,51.4,53.2,56.5,68.6,70.4,76.4,78.4,83.7,94.4,89.8,90.8,93.7,98.1,100.0,90.5,60.1,48.1,53.3
A,BPRM_SQM,CPA_F41001,NSA,I21,DK,,,,,,,61.5,53.6,48.3,56.2,62.2,69.8,79.5,102.4,113.9,76.5,56.3,34.1,52.5,51.8,38.8,36.1,46.6,63.1,77.9,78.1,96.7,89.5,90.8,100.0,84.3,52.4,51.2,56.8
A,BPRM_SQM,CPA_F41001,NSA,I21,EA19,,,,,,,,,,,,,,185.1,197.4,177.2,126.6,94.1,91.0,90.3,80.6,72.8,72.6,76.7,86.3,91.6,94.8,94.5,88.3,100.0,94.9,74.9,,
A,BPRM_SQM,CPA_F41001,NSA,I21,EA20,,,,,,,,,,,,,,171.9,181.4,163.6,120.9,91.0,88.4,87.6,77.9,70.2,69.0,73.4,83.4,88.7,91.7,92.5,90.3,100.0,93.5,74.0,68.3,71.4
A,BPRM_SQM,CPA_F41001,NSA,I21,EA21,,,,,,,,,,,,,,169.9,180.3,163.7,121.5,90.1,86.9,86.1,76.5,69.2,68.3,72.7,82.5,88.1,91.8,92.4,90.0,100.0,94.3,75.1,69.2,72.9
A,BPRM_SQM,CPA_F41001,NSA,I21,EE,,,,,,,19.0,15.9,16.9,20.9,42.3,51.5,117.3,114.4,163.6,125.1,76.8,34.9,36.4,41.7,41.3,45.2,52.4,65.2,70.7,87.0,78.5,88.5,94.2,100.0,78.3,68.2,59.3,77.6
A,BPRM_SQM,CPA_F41001,NSA,I21,EL,,,,,,,,,,418.8,504.1,471.7,438.7,728.4,461.5,380.8,288.1,222.3,180.5,102.9,56.6,32.7,26.0,24.9,26.3,31.4,42.2,51.2,64.3,100.0,101.1,126.9,167.4,127.3
A,BPRM_SQM,CPA_F41001,NSA,I21,ES,,,,213.2,199.4,225.9,279.3,317.7,470.1,428.3,438.8,510.4,579.2,628.7,752.8,654.6,307.0,156.4,115.7,96.3,74.5,41.1,44.2,49.1,73.6,84.8,107.6,110.9,98.9,100.0,98.3,95.9,104.6,101.1
A,BPRM_SQM,CPA_F41001,NSA,I21,EU27_2020,,,,,,,,,,,,,,137.9,149.3,140.7,110.4,81.8,78.4,77.5,68.6,62.6,63.1,68.9,78.9,85.4,88.7,89.5,87.6,100.0,92.1,71.5,68.8,72.2
A,BPRM_SQM,CPA_F41001,NSA,I21,FI,,,,53.7,69.3,88.7,95.8,108.4,104.3,89.1,94.3,110.1,110.8,121.1,119.3,105.2,83.2,79.3,97.3,98.9,88.5,72.8,74.4,75.0,85.3,100.7,87.9,83.8,88.5,100.0,82.6,50.2,43.2,41.6
A,BPRM_SQM,CPA_F41001,NSA,I21,FR,,,81.5,71.6,73.3,75.7,99.6,88.2,96.6,94.1,94.4,101.4,118.0,128.5,138.2,132.4,108.0,85.0,104.2,111.9,104.1,90.7,77.3,81.1,93.1,98.9,93.9,92.3,82.3,100.0,100.9,74.0,61.7,69.3
A,BPRM_SQM,CPA_F41001,NSA,I21,HR,,,,,,,,,68.3,99.6,110.7,113.6,112.6,131.6,146.5,139.3,141.4,107.4,85.6,79.0,54.1,45.2,43.3,40.2,53.5,72.2,72.2,88.6,83.2,100.0,117.5,118.3,124.5,129.9
A,BPRM_SQM,CPA_F41001,NSA,I21,HU,,,,,,,61.4,78.3,112.3,122.0,117.8,147.6,146.4,125.5,114.9,111.5,111.0,78.0,47.8,36.1,31.5,23.8,30.1,38.2,91.2,112.7,108.9,107.0,71.0,100.0,112.6,69.0,64.7,86.9
A,BPRM_SQM,CPA_F41001,NSA,I21,IE,,,,,,,,,249.2,215.5,181.1,198.0,263.5,271.2,228.4,251.4,202.6,122.1,58.9,40.8,24.7,26.9,28.1,44.2,52.4,65.5,85.1,97.7,96.5,100.0,87.1,94.2,81.4,86.6
A,BPRM_SQM,CPA_F41001,NSA,I21,IT,,,,,,,,,289.8,290.3,315.0,337.5,383.0,393.3,367.5,354.1,274.8,205.2,168.6,161.6,123.0,85.8,75.4,71.7,75.0,86.7,92.7,95.5,83.5,100.0,99.5,90.6,89.3,85.8
A,BPRM_SQM,CPA_F41001,NSA,I21,LT,,,,,,,,,21.3,19.6,23.6,35.0,45.7,63.7,88.6,105.7,88.7,50.7,52.5,44.7,55.6,66.1,59.2,67.9,84.6,73.1,71.5,67.4,71.9,100.0,79.1,60.7,59.6,71.1
A,BPRM_SQM,CPA_F41001,NSA,I21,LU,,,,,,,,,52.6,46.5,50.1,55.1,66.9,77.4,73.3,87.1,67.3,61.0,65.0,72.6,75.9,64.9,104.6,82.1,71.8,84.4,97.8,94.9,87.6,100.0,66.4,55.6,48.8,41.6
A,BPRM_SQM,CPA_F41001,NSA,I21,LV,,,,,,,,,44.5,48.8,58.4,99.4,163.4,223.0,293.3,311.1,137.0,125.3,59.3,65.2,65.9,90.8,64.0,48.3,52.5,75.8,89.4,84.9,92.6,100.0,100.4,92.5,102.9,121.3
A,BPRM_SQM,CPA_F41001,NSA,I21,ME,,,,,,,,,307.6,244.3,299.3,232.9,396.1,256.2,297.2,418.3,532.7,669.1,525.3,597.7,621.3,588.2,528.4,508.5,536.4,761.9,348.8,222.3,185.2,100.0,340.4,369.8,256.8,420.0
A,BPRM_SQM,CPA_F41001,NSA,I21,MK,,,,,,,,,,,,,,,,,46.4,44.0,48.5,55.3,62.2,43.0,49.5,51.4,67.4,70.4,59.9,49.3,55.5,100.0,64.3,73.8,73.8,78.8
A,BPRM_SQM,CPA_F41001,NSA,I21,MT,,,,,,,,,69.9,43.7,68.3,77.2,82.3,110.0,124.4,133.4,79.6,62.7,55.0,51.6,46.7,41.4,46.7,67.4,104.2,119.4,159.9,166.0,103.7,100.0,120.0,101.2,110.7,150.6
A,BPRM_SQM,CPA_F41001,NSA,I21,NL,,,,,,,,,113.4,93.8,97.1,107.7,111.5,119.7,140.0,129.5,128.3,103.8,88.0,81.9,51.7,37.3,55.0,72.0,69.8,91.5,90.4,75.3,88.3,100.0,83.2,61.7,72.9,62.0
A,BPRM_SQM,CPA_F41001,NSA,I21,NO,,,,65.3,65.8,76.3,68.0,65.3,75.2,77.7,71.2,68.3,83.6,90.8,98.0,97.9,83.7,68.8,75.4,89.9,94.8,96.6,85.9,96.7,108.5,109.6,97.6,95.5,91.2,100.0,92.1,64.5,53.6,58.4
A,BPRM_SQM,CPA_F41001,NSA,I21,PL,,,,,,,,,47.5,48.3,26.6,34.1,36.1,38.6,54.1,79.5,74.5,61.2,58.4,59.2,51.1,44.3,46.3,54.6,60.9,71.1,74.3,77.6,79.5,100.0,82.5,64.1,75.3,73.5
A,BPRM_SQM,CPA_F41001,NSA,I21,PT,,,,,,,,,392.8,386.7,325.2,273.2,258.5,251.4,241.4,219.8,161.6,103.0,95.3,70.7,48.1,32.4,29.5,34.8,45.4,56.0,78.0,85.6,89.8,100.0,106.9,107.5,112.8,130.4
A,BPRM_SQM,CPA_F41001,NSA,I21,RO,,,,,,,,,39.6,40.8,35.9,37.4,45.8,60.6,81.0,102.8,127.1,73.2,61.0,57.1,55.9,57.9,60.6,66.3,73.8,80.9,88.7,91.2,86.6,100.0,94.3,71.8,72.7,80.3
A,BPRM_SQM,CPA_F41001,NSA,I21,RS,,,,,,,,,19.9,19.3,26.0,38.9,39.8,37.0,36.3,40.9,44.5,39.3,31.8,33.9,31.1,23.1,24.1,33.2,39.4,54.1,61.8,79.0,86.9,100.0,118.5,123.2,117.5,119.4
A,BPRM_SQM,CPA_F41001,NSA,I21,SE,,,,,,,,,29.3,31.8,29.1,38.0,43.4,52.7,68.1,49.6,42.8,36.3,46.2,46.3,38.7,46.0,56.2,71.6,87.5,92.5,77.5,69.2,81.0,100.0,79.1,39.0,39.3,43.4
A,BPRM_SQM,CPA_F41001,NSA,I21,SI,,,,,,,,,92.0,82.0,91.0,101.8,122.1,132.5,159.0,209.4,166.6,124.3,116.0,81.3,70.9,74.9,62.9,65.1,68.5,72.9,83.6,76.1,83.5,100.0,117.0,106.1,93.4,93.8
A,BPRM_SQM,CPA_F41001,NSA,I21,SK,,,,,,,,,,,,47.9,67.6,78.6,79.7,77.2,116.0,81.7,69.7,57.0,56.5,62.3,63.5,75.3,89.6,83.7,91.9,93.2,85.6,100.0,88.3,77.8,62.0,65.4
A,BPRM_SQM,CPA_F41001,NSA,I21,TR,55.4,65.6,63.5,64.4,56.9,59.9,55.5,45.0,44.7,39.7,24.1,30.7,47.9,76.7,87.1,84.1,67.2,69.6,125.5,83.4,102.5,114.3,142.5,119.0,132.5,183.7,90.0,43.0,74.0,100.0,91.4,109.0,98.2,134.7
A,BPRM_SQM,CPA_F41001,NSA,I21,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,115.5,59.2,100.0,52.4,33.0,30.6,45.7
A,BPRM_SQM,CPA_F41001,NSA,I21,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2,100.0,90.6,80.2,58.8,
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,AL,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.5,0.9,1.1,1.2,1.8,2.1,1.5,2.0,0.8
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,AT,,,,,,,,,,,,,,5.2,5.6,5.6,5.8,5.7,6.2,7.0,6.2,6.8,6.9,7.2,8.0,8.8,7.7,8.5,8.2,8.5,6.8,4.6,4.1,3.8
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,BE,,,,,,,,,,,,,,11.4,11.8,10.4,10.4,9.2,9.8,8.8,9.3,9.6,10.1,8.8,8.9,8.3,9.8,9.0,8.8,9.8,8.6,7.9,6.9,6.5
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,BG,,,,,,,,,,,,,,4.6,6.7,7.9,6.6,2.7,1.7,1.6,1.4,1.6,2.0,2.3,2.4,3.2,4.5,4.1,3.7,4.7,5.6,5.4,4.6,5.9
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,CY,,,,,,,,,,,,,,3.0,3.0,3.2,3.2,2.7,2.4,1.6,1.2,0.8,0.6,0.7,0.8,1.1,1.3,2.1,1.9,2.0,1.8,2.0,1.9,2.8
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,CZ,,,,,,,,,,,,,,4.4,4.8,4.9,5.0,4.2,3.4,3.3,2.8,2.6,2.8,2.9,3.1,3.6,3.7,4.3,4.1,4.9,4.5,3.7,3.6,3.6
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,DE,,,,,,,,,,,,,,31.3,32.0,22.6,21.5,22.3,23.6,28.7,29.5,32.0,32.8,35.0,39.5,37.6,38.0,39.2,41.1,41.9,37.9,25.2,20.1,22.3
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,DK,,,,,,,,,,,,,,4.6,5.2,3.5,2.5,1.5,2.4,2.3,1.8,1.6,2.1,2.9,3.5,3.5,4.4,4.0,4.1,4.5,3.8,2.4,2.3,2.6
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,EA19,,,,,,,,,,,,,,294.75,314.38,282.25,201.9,150.26,145.34,144.18,128.83,116.5,116.22,122.55,137.89,146.26,151.49,150.99,141.0,159.72,151.41,119.51,,
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,EA20,,,,,,,,,,,,,,298.5,318.2,286.0,205.4,152.2,146.7,144.7,128.3,115.0,113.1,120.4,137.3,146.2,151.9,153.3,149.3,164.9,154.2,122.7,113.9,118.6
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,EA21,,,,,,,,,,,,,,303.2,324.8,293.9,212.1,154.9,148.4,146.3,129.7,116.6,115.2,122.7,139.7,149.4,156.3,157.4,153.0,169.6,159.9,128.1,118.5,124.5
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,EE,,,,,,,,,,,,,,0.9,1.3,1.0,0.6,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.6,0.7,0.8,0.8,0.6,0.5,0.5,0.6
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,EL,,,,,,,,,,,,,,15.8,10.0,8.2,6.2,4.8,3.9,2.2,1.2,0.7,0.6,0.5,0.6,0.7,0.9,1.1,1.4,2.2,2.2,2.7,3.6,2.8
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,ES,,,,,,,,,,,,,,98.6,118.0,102.6,48.1,24.5,18.1,15.1,11.7,6.4,6.9,7.7,11.5,13.3,16.9,17.4,15.5,15.7,15.4,15.0,16.4,15.9
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,EU27_2020,,,,,,,,,,,,,,341.1,372.0,348.5,266.5,195.1,186.0,183.2,161.9,146.9,148.3,161.7,185.8,201.3,209.7,211.6,206.8,235.6,217.0,169.2,163.1,170.7
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,FI,,,,,,,,,,,,,,4.8,4.8,4.2,3.3,3.2,3.9,3.9,3.5,2.9,3.0,3.0,3.4,4.0,3.5,3.3,3.5,4.0,3.3,2.0,1.7,1.7
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,FR,,,,,,,,,,,,,,51.4,55.2,52.9,43.2,34.0,41.6,44.7,41.6,36.3,30.9,32.4,37.2,39.5,37.5,36.9,32.9,40.0,40.3,29.6,24.7,27.7
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,HR,,,,,,,,,,,,,,2.3,2.5,2.4,2.5,1.9,1.5,1.4,0.9,0.8,0.8,0.7,0.9,1.3,1.3,1.5,1.4,1.7,2.0,2.1,2.2,2.3
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,HU,,,,,,,,,,,,,,4.5,4.1,4.0,4.0,2.8,1.7,1.3,1.1,0.9,1.1,1.4,3.3,4.1,3.9,3.9,2.6,3.6,4.1,2.5,2.3,3.1
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,IE,,,,,,,,,,,,,,13.2,11.1,12.2,9.8,5.9,2.9,2.0,1.2,1.3,1.4,2.1,2.5,3.2,4.1,4.7,4.7,4.9,4.2,4.6,4.0,4.2
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,IT,,,,,,,,,,,,,,20.5,19.2,18.5,14.4,10.7,8.8,8.4,6.4,4.5,3.9,3.7,3.9,4.5,4.8,5.0,4.4,5.2,5.2,4.7,4.7,4.5
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,LT,,,,,,,,,,,,,,1.4,1.9,2.2,1.9,1.1,1.1,0.9,1.2,1.4,1.3,1.4,1.8,1.6,1.5,1.4,1.5,2.1,1.7,1.3,1.3,1.5
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,LU,,,,,,,,,,,,,,0.8,0.8,0.9,0.7,0.7,0.7,0.8,0.8,0.7,1.1,0.9,0.8,0.9,1.1,1.0,0.9,1.1,0.7,0.6,0.5,0.5
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,LV,,,,,,,,,,,,,,1.6,2.1,2.2,1.0,0.9,0.4,0.5,0.5,0.6,0.5,0.3,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.9
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,ME,,,,,,,,,,,,,,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.2
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,MK,,,,,,,,,,,,,,,,,0.4,0.4,0.5,0.5,0.6,0.4,0.5,0.5,0.6,0.7,0.6,0.5,0.5,1.0,0.6,0.7,0.7,0.8
A,BPRM_SQM,CPA_F41001,NSA,MIO_M2,MT,,,,,,,,,,,,,,1.3,1.5,1.6,1.0,0.8,0.7,0.6,0.6,0.5,0.6,0.8,1.3,1.5,1.9,2.0,1.3,1.2,1.5,1.2,1.3,1.8
