country,year,scenario,total_floor_m2,thermal_index,ln_total_floor,ln_thermal_index,hist_method,share_0-1945,share_1946-1969,share_1970-1979,share_1980-1989,share_1990-1999,share_2000-2010,share_2011-2020,share_post-2020,share_ren_0-1945,share_ren_1946-1969,share_ren_1970-1979,share_ren_1980-1989,share_ren_1990-1999,share_ren_2000-2010
Slovenia,2025,KKO,66286711.71781224,167.41787495207103,18.00950002357498,5.126448241971306,,0.09138086721424635,0.3904593761854013,0.10840719039356402,0.07701969586680374,0.07263389411284113,0.12924255522691588,0.07398666901562613,0.04686975198460155,0.01,0.0,0.0,0.0,0.0,0.0
Slovenia,2026,KKO,66804488.727186196,165.10983197002955,18.017280847733108,5.112649207944046,,0.07840058991563117,0.38665820310354826,0.10745939918640518,0.07638453317361489,0.07207093552743059,0.12824084374009465,0.07341322556973891,0.05547954358477063,0.021892726198765776,0.0,0.0,0.0,0.0,0.0
Slovenia,2027,KKO,67219554.84219927,162.8547750477492,18.023474772714845,5.098980517519992,,0.06368273389352626,0.38350213154313456,0.10668906493344743,0.07587491887529739,0.07162591319300793,0.12744898445268707,0.07295991488657026,0.06252406747114335,0.03569227075118572,0.0,0.0,0.0,0.0,0.0
Slovenia,2028,KKO,67579072.975015,160.55328582320186,18.028808936508046,5.084835031421151,,0.04715391230602703,0.3806989907622599,0.10601536162761903,0.07543353151995644,0.07124486602206061,0.12677096063699148,0.07257177087666186,0.06871472420617207,0.051395882042251664,0.0,0.0,0.0,0.0,0.0
Slovenia,2029,KKO,67892036.65594395,158.18388863534457,18.033429319908194,5.0700600662497175,,0.028795736057300136,0.3781861846124619,0.10542113320765946,0.07504826071289279,0.07091644671670748,0.12618658125422363,0.07223723490361113,0.07420293830570589,0.0690054842294375,0.0,0.0,0.0,0.0,0.0
Slovenia,2030,KKO,68165259.02580304,155.7305374608052,18.03744560924782,5.054528008874703,,0.008594275035256255,0.37591698489936176,0.10489358196231524,0.0747100759306609,0.0706321969403428,0.12568079579595015,0.07194769109794669,0.07910169098068769,0.08852270735747869,0.0,0.0,0.0,0.0,0.0
Slovenia,2035,KKO,69306659.18608552,151.87270522001504,18.054051566123512,5.029605583068933,,0.0,0.3574139958369998,0.10306294042023284,0.07344294793008879,0.06946896671318165,0.12361097909795055,0.07076279621027567,0.09543372710697569,0.09523102578212868,0.011572620902166555,0.0,0.0,0.0,0.0
Slovenia,2040,KKO,70290368.8894464,148.43376902836556,18.068145361472094,5.006853278137253,,0.0,0.3317071833368638,0.10151895986714454,0.07237891050384061,0.06849675248642617,0.12188105049604149,0.06977247491350627,0.10924024879981406,0.09361657818910434,0.03138784140725852,0.0,0.0,0.0,0.0
Slovenia,2045,KKO,71013354.85131995,145.48114665608836,18.078378527896984,4.986896728408311,,0.0,0.30767341703804624,0.10038491137507012,0.07160620082825309,0.06779938801765409,0.12064018124389121,0.0690621223327381,0.11944215476865716,0.0923854787225654,0.05100614567312469,0.0,0.0,0.0,0.0
Slovenia,2050,KKO,71597461.85850747,142.78717796535972,18.086570196365994,4.968334275562903,,0.0,0.28455302650878916,0.09946638440810533,0.07098651151546675,0.06724626648797753,0.11965597351663704,0.06849869915349868,0.1277474081433749,0.09135688340754339,0.07048884685860721,0.0,0.0,0.0,0.0
Slovenia,2055,KKO,72160308.74151325,140.15880081605215,18.094400726136165,4.949885503560246,,0.0,0.26176885974940933,0.09859186091738867,0.070397603783385,0.06672174889448836,0.11872266276864522,0.06796441264640234,0.13566132075084592,0.09037237126739453,0.0897991592220405,0.0,0.0,0.0,0.0
Slovenia,2060,KKO,72854417.3578959,137.37452460560547,18.103973738840416,4.929963955471719,,0.0,0.23875634969869516,0.09755489044900884,0.06969203860786441,0.06608606827981435,0.1175915519015747,0.06731689275486977,0.14499365409663312,0.08924282910370603,0.1087657251078336,0.0,0.0,0.0,0.0
Slovenia,2025,KVE,66286711.71781224,167.41787495207103,18.00950002357498,5.126448241971306,,0.09138086721424635,0.3904593761854013,0.10840719039356402,0.07701969586680374,0.07263389411284113,0.12924255522691588,0.07398666901562613,0.04686975198460155,0.01,0.0,0.0,0.0,0.0,0.0
Slovenia,2026,KVE,66804488.727186196,165.19733197002952,18.017280847733108,5.113175829163912,,0.07940058991563118,0.38665820310354826,0.10745939918640518,0.07638453317361489,0.07207093552743059,0.12824084374009465,0.07341322556973891,0.05547954358477063,0.02089272619876578,0.0,0.0,0.0,0.0,0.0
Slovenia,2027,KVE,67219554.84219928,163.11647387518144,18.023474772714845,5.100576382302851,,0.06667357763560934,0.3835021315431345,0.1066890649334474,0.07587491887529738,0.0716259131930079,0.12744898445268704,0.07295991488657023,0.06252406747114345,0.03270142700910263,0.0,0.0,0.0,0.0,0.0
Slovenia,2028,KVE,67579072.975015,161.07531150289205,18.028808936508046,5.088061113026771,,0.053119920073915076,0.3806989907622599,0.10601536162761903,0.07543353151995644,0.07124486602206061,0.12677096063699148,0.07257177087666186,0.06871472420617196,0.04542987427436363,0.0,0.0,0.0,0.0,0.0
Slovenia,2029,KVE,67892036.65594395,159.05194906187668,18.033429319908194,5.07549844417288,,0.038716426646237916,0.3781861846124619,0.10542113320765946,0.07504826071289279,0.07091644671670748,0.12618658125422363,0.07223723490361113,0.07420293830570579,0.05908479364049975,0.0,0.0,0.0,0.0,0.0
Slovenia,2030,KVE,68165259.02580306,157.03002475413527,18.03744560924782,5.062785045063,,0.023445558387599992,0.3759169848993617,0.10489358196231521,0.07471007593066088,0.07063219694034278,0.12568079579595012,0.07194769109794667,0.07910169098068755,0.07367142400513495,0.0,0.0,0.0,0.0,0.0
Slovenia,2035,KVE,69306659.1860855,153.503448862237,18.054051566123512,5.0402164188215774,,0.0079902589668289,0.36898661673916644,0.10306294042023285,0.0734429479300888,0.06946896671318166,0.12361097909795057,0.07076279621027569,0.09543372710697538,0.08724076681529981,0.0,0.0,0.0,0.0,0.0
Slovenia,2040,KVE,70290368.88944638,150.38530169715798,18.068145361472094,5.019828253709011,,0.0,0.35594982518521673,0.10151895986714457,0.07237891050384063,0.06849675248642619,0.12188105049604152,0.06977247491350629,0.10924024879981398,0.09361657818910438,0.007145199558905666,0.0,0.0,0.0,0.0
Slovenia,2045,KVE,71013354.85131997,147.8114474700827,18.078378527896984,5.002680051362482,,0.0,0.336621253236734,0.10038491137507011,0.07160620082825307,0.06779938801765407,0.12064018124389118,0.06906212233273809,0.11944215476865724,0.09238547872256539,0.022058309474436884,0.0,0.0,0.0,0.0
Slovenia,2050,KVE,71597461.85850745,145.496345120456,18.086570196365994,4.98700048016268,,0.0,0.31820727688265515,0.09946638440810535,0.07098651151546677,0.06724626648797755,0.11965597351663707,0.0684986991534987,0.12774740814337482,0.09135688340754343,0.03683459648474126,0.0,0.0,0.0,0.0
Slovenia,2055,KVE,72160308.74151322,143.24396052811971,18.094400726136165,4.971506036422425,,0.0,0.30009382511670785,0.09859186091738871,0.07039760378338503,0.06672174889448838,0.11872266276864528,0.06796441264640236,0.13566132075084586,0.09037237126739459,0.05147419385474212,0.0,0.0,0.0,0.0
Slovenia,2060,KVE,72854417.3578959,140.82667942740628,18.103973738840416,4.954605744689541,,0.0,0.28164026052851804,0.09755489044900884,0.06969203860786441,0.06608606827981435,0.1175915519015747,0.06731689275486977,0.14499365409663323,0.08924282910370604,0.0658818142780107,0.0,0.0,0.0,0.0
Slovenia,2025,VNI,66286711.71781224,167.41787495207103,18.00950002357498,5.126448241971306,,0.09138086721424635,0.3904593761854013,0.10840719039356402,0.07701969586680374,0.07263389411284113,0.12924255522691588,0.07398666901562613,0.04686975198460155,0.01,0.0,0.0,0.0,0.0,0.0
Slovenia,2026,VNI,66804488.727186196,165.28483197002953,18.017280847733108,5.113702173199834,,0.08040058991563118,0.38665820310354826,0.10745939918640518,0.07638453317361489,0.07207093552743059,0.12824084374009465,0.07341322556973891,0.05547954358477063,0.01989272619876578,0.0,0.0,0.0,0.0,0.0
Slovenia,2027,VNI,67219554.84219928,163.37817270261374,18.023474772714845,5.102169704358615,,0.06966442137769244,0.3835021315431345,0.1066890649334474,0.07587491887529738,0.0716259131930079,0.12744898445268704,0.07295991488657023,0.06252406747114345,0.029710583267019527,0.0,0.0,0.0,0.0,0.0
Slovenia,2028,VNI,67579072.975015,161.59733718258227,18.028808936508046,5.09127682048873,,0.05908592784180312,0.3806989907622599,0.10601536162761903,0.07543353151995644,0.07124486602206061,0.12677096063699148,0.07257177087666186,0.06871472420617196,0.039463866506475584,0.0,0.0,0.0,0.0,0.0
Slovenia,2029,VNI,67892036.65594393,159.92000948840874,18.033429319908194,5.0809074060451005,,0.0486371172351757,0.378186184612462,0.10542113320765949,0.0750482607128928,0.07091644671670749,0.12618658125422366,0.07223723490361114,0.0742029383057058,0.04916410305156198,0.0,0.0,0.0,0.0,0.0
Slovenia,2030,VNI,68165259.02580306,158.32951204746536,18.03744560924782,5.070974460570052,,0.03829684173994372,0.3759169848993617,0.10489358196231521,0.07471007593066088,0.07063219694034278,0.12568079579595012,0.07194769109794667,0.07910169098068755,0.05882014065279121,0.0,0.0,0.0,0.0,0.0
Slovenia,2035,VNI,69306659.1860855,155.21520085077407,18.054051566123512,5.051234549256895,,0.027553138835824345,0.36898661673916644,0.10306294042023285,0.0734429479300888,0.06946896671318166,0.12361097909795057,0.07076279621027569,0.09543372710697538,0.06767788694630437,0.0,0.0,0.0,0.0,0.0
Slovenia,2040,VNI,70290368.88944636,152.45551802898743,18.068145361472094,5.033410740204072,,0.017086031626714467,0.3630950247441225,0.1015189598671446,0.07237891050384064,0.0684967524864262,0.12188105049604155,0.0697724749135063,0.1092402487998138,0.07653054656238995,0.0,0.0,0.0,0.0,0.0
Slovenia,2045,VNI,71013354.85131998,150.18750887281496,18.078378527896984,5.018520847057735,,0.006861342743315771,0.3586795627111708,0.10038491137507008,0.07160620082825306,0.06779938801765406,0.12064018124389116,0.06906212233273808,0.11944215476865742,0.08552413597924961,0.0,0.0,0.0,0.0,0.0
Slovenia,2050,VNI,71597461.85850745,148.2027186431157,18.086570196365994,5.005305909072256,,0.0,0.3518268237479933,0.09946638440810535,0.07098651151546677,0.06724626648797755,0.11965597351663707,0.0684986991534987,0.12774740814337482,0.09135688340754343,0.0032150496194031397,0.0,0.0,0.0,0.0
Slovenia,2055,VNI,72160308.74151324,146.32635394163174,18.094400726136165,4.992650220850638,,0.0,0.3383844265267953,0.0985918609173887,0.07039760378338501,0.06672174889448837,0.11872266276864525,0.06796441264640235,0.13566132075084583,0.09037237126739456,0.013183592444654649,0.0,0.0,0.0,0.0
Slovenia,2060,VNI,72854417.3578959,144.27609978599747,18.103973738840416,4.978636068305926,,0.0,0.3244902028712658,0.09755489044900884,0.06969203860786441,0.06608606827981435,0.1175915519015747,0.06731689275486977,0.144993654096633,0.08924282910370604,0.023031871935263033,0.0,0.0,0.0,0.0
Slovenia,2025,VWE,66286711.71781224,167.41787495207103,18.00950002357498,5.126448241971306,,0.09138086721424635,0.3904593761854013,0.10840719039356402,0.07701969586680374,0.07263389411284113,0.12924255522691588,0.07398666901562613,0.04686975198460155,0.01,0.0,0.0,0.0,0.0,0.0
Slovenia,2026,VWE,66804488.727186196,165.19733197002952,18.017280847733108,5.113175829163912,,0.07940058991563118,0.38665820310354826,0.10745939918640518,0.07638453317361489,0.07207093552743059,0.12824084374009465,0.07341322556973891,0.05547954358477063,0.02089272619876578,0.0,0.0,0.0,0.0,0.0
