scenario,ssp,sp_code,nuts0,country,year,hdd_annual,cdd_annual,tas_annual
VWE,SSP5,SP585,IE,Ireland,2028,2114.1728191666666,0.0,9.794620481557377
VWE,SSP5,SP585,IE,Ireland,2029,2277.0899745833335,0.0,9.416914178082191
VWE,SSP5,SP585,IE,Ireland,2030,2148.1125279166667,2.5758900000000002,9.881882367579909
VWE,SSP5,SP585,IE,Ireland,2035,2057.716516666667,4.174997500000001,10.151458003424658
VWE,SSP5,SP585,IE,Ireland,2040,2093.651302083333,3.852000000000001,10.030148946948998
VWE,SSP5,SP585,IE,Ireland,2045,2234.6802004166666,1.297654999999999,9.579938360730594
VWE,SSP5,SP585,IE,Ireland,2050,2030.3377670833333,1.3141625000000001,10.094637834474886
VWE,SSP5,SP585,IE,Ireland,2055,1893.5477879166667,16.3015725,10.852586575342466
VWE,SSP5,SP585,IE,Ireland,2060,2065.577172083333,3.5037699999999994,10.158373341302367
VWE,SSP5,SP585,IT,Italy,2025,1630.5801866666666,121.12011,12.961796342465753
VWE,SSP5,SP585,IT,Italy,2026,1443.8298045833333,200.06889166666667,14.120466643835616
VWE,SSP5,SP585,IT,Italy,2027,1357.9802608333334,186.734655,14.190153802511416
VWE,SSP5,SP585,IT,Italy,2028,1629.1485270833334,171.14741750000002,13.27753433287796
VWE,SSP5,SP585,IT,Italy,2029,1539.1932225,227.26203333333333,13.806073896118722
VWE,SSP5,SP585,IT,Italy,2030,1313.9715633333333,183.83410208333333,14.267385689497718
VWE,SSP5,SP585,IT,Italy,2035,1499.555625,216.56107125,13.979655646118722
VWE,SSP5,SP585,IT,Italy,2040,1488.4139895833334,264.86269791666666,14.349451474271401
VWE,SSP5,SP585,IT,Italy,2045,1506.2815579166668,189.24141875,13.638812680365296
VWE,SSP5,SP585,IT,Italy,2050,1289.4831675,301.4093658333333,14.851518834474884
VWE,SSP5,SP585,IT,Italy,2055,1428.9443116666666,239.65782625,14.222387728310503
VWE,SSP5,SP585,IT,Italy,2060,1159.22455875,308.35670166666665,15.321358790983608
VWE,SSP5,SP585,LV,Latvia,2025,3545.4942516666665,28.390665,6.7069670262557075
VWE,SSP5,SP585,LV,Latvia,2026,3235.1751970833334,26.5632475,7.576914332191781
VWE,SSP5,SP585,LV,Latvia,2027,2925.786937916667,25.5968425,8.15113627283105
VWE,SSP5,SP585,LV,Latvia,2028,3128.9067466666665,26.741887499999997,7.811861090619307
VWE,SSP5,SP585,LV,Latvia,2029,3089.7137166666666,33.0847425,7.96360774086758
VWE,SSP5,SP585,LV,Latvia,2030,3158.40267375,19.171185,7.617346029680365
VWE,SSP5,SP585,LV,Latvia,2035,2968.89659625,45.2437225,8.509845062785388
VWE,SSP5,SP585,LV,Latvia,2040,3038.29401125,50.9825975,8.366379848588343
VWE,SSP5,SP585,LV,Latvia,2045,3273.3598479166667,49.615095000000004,7.646567033105023
VWE,SSP5,SP585,LV,Latvia,2050,2888.1004041666665,11.503879999999999,8.219114497716895
VWE,SSP5,SP585,LV,Latvia,2055,3254.8557104166666,19.9763475,7.401048051369863
VWE,SSP5,SP585,LV,Latvia,2060,3357.8411470833335,23.488730000000004,7.118779591302368
VWE,SSP5,SP585,LT,Lithuania,2025,3375.9309533333335,27.4682125,7.167834311643835
VWE,SSP5,SP585,LT,Lithuania,2026,3065.27943125,27.247120000000002,8.004885334474887
VWE,SSP5,SP585,LT,Lithuania,2027,2720.6642629166668,33.251685,8.782370700913242
VWE,SSP5,SP585,LT,Lithuania,2028,3036.8935295833335,27.1504325,8.085262663934426
VWE,SSP5,SP585,LT,Lithuania,2029,2964.296261666667,47.33743749999999,8.426609375570777
VWE,SSP5,SP585,LT,Lithuania,2030,2858.7997641666666,34.6247725,8.581573034246576
VWE,SSP5,SP585,LT,Lithuania,2035,2839.8246808333333,50.140142499999996,8.910595079908676
VWE,SSP5,SP585,LT,Lithuania,2040,2991.20952125,51.62366,8.496585179872495
VWE,SSP5,SP585,LT,Lithuania,2045,3101.6562420833334,62.3756675,8.201847589041096
VWE,SSP5,SP585,LT,Lithuania,2050,2888.1367345833332,17.1883125,8.2971885913242
VWE,SSP5,SP585,LT,Lithuania,2055,3117.062896666667,23.8750125,7.8270100901826485
VWE,SSP5,SP585,LT,Lithuania,2060,3163.784977916667,34.95688,7.774712139116576
VWE,SSP5,SP585,LU,Luxembourg,2025,2509.10415625,9.5907975,9.167295882420092
VWE,SSP5,SP585,LU,Luxembourg,2026,2223.445456666667,56.637162499999995,10.659509702054795
VWE,SSP5,SP585,LU,Luxembourg,2027,2201.281556666667,58.534655,10.530901630136986
VWE,SSP5,SP585,LU,Luxembourg,2028,2666.5223170833333,34.659112500000006,8.928538650956284
VWE,SSP5,SP585,LU,Luxembourg,2029,2407.058775833333,55.057945000000004,9.987256789954339
VWE,SSP5,SP585,LU,Luxembourg,2030,2214.3849275,43.7861775,10.441280179223744
VWE,SSP5,SP585,LU,Luxembourg,2035,2305.2489808333335,84.7819175,10.491075775114156
VWE,SSP5,SP585,LU,Luxembourg,2040,2267.6276541666666,59.55506,10.457715318761384
VWE,SSP5,SP585,LU,Luxembourg,2045,2531.3632575,91.10297,9.79579472260274
VWE,SSP5,SP585,LU,Luxembourg,2050,2377.70513375,54.6536925,9.86106932762557
VWE,SSP5,SP585,LU,Luxembourg,2055,2477.0654612499998,46.467780000000005,9.602713275114155
VWE,SSP5,SP585,LU,Luxembourg,2060,2127.0972495833335,132.3711375,11.174928224043715
VWE,SSP5,SP585,NL,Netherlands,2025,2107.02724,7.772725000000002,10.320922471461186
VWE,SSP5,SP585,NL,Netherlands,2026,1844.7010895833334,31.706207499999998,11.515268566210047
VWE,SSP5,SP585,NL,Netherlands,2027,1830.0835466666667,28.73184,11.329462843607306
VWE,SSP5,SP585,NL,Netherlands,2028,2072.7172683333333,15.871597499999998,10.474000359744991
VWE,SSP5,SP585,NL,Netherlands,2029,1964.3171920833333,47.730529999999995,11.15728773630137
VWE,SSP5,SP585,NL,Netherlands,2030,1959.5820025,19.450750000000003,10.995703560502283
VWE,SSP5,SP585,NL,Netherlands,2035,1968.7181845833334,40.5502275,11.182184533105023
VWE,SSP5,SP585,NL,Netherlands,2040,1820.3685508333333,43.921730000000004,11.6452118784153
VWE,SSP5,SP585,NL,Netherlands,2045,2174.8472295833335,68.00516999999999,10.71182606392694
VWE,SSP5,SP585,NL,Netherlands,2050,1985.7325733333332,27.1255675,10.849212915525113
VWE,SSP5,SP585,NL,Netherlands,2055,2077.3258958333336,17.9765525,10.444304794520548
VWE,SSP5,SP585,NL,Netherlands,2060,1867.4019575,57.78429,11.458140280054645
VWE,SSP5,SP585,NO,Norway,2025,4795.509286666666,0.0,2.491768453196347
VWE,SSP5,SP585,NO,Norway,2026,4461.966487083333,0.0,3.424144470319635
VWE,SSP5,SP585,NO,Norway,2027,4415.162804166666,0.0,3.4864592819634703
VWE,SSP5,SP585,NO,Norway,2028,4276.968345833333,0.5402800000000001,4.031726823770492
VWE,SSP5,SP585,NO,Norway,2029,4691.848901666666,0.0,2.7117605011415526
VWE,SSP5,SP585,NO,Norway,2030,4702.54435375,0.0,2.7270285559360734
VWE,SSP5,SP585,NO,Norway,2035,4217.167341666666,0.9785899999999996,4.204546665525114
VWE,SSP5,SP585,NO,Norway,2040,3937.07356,1.982962500000001,5.000100020491803
VWE,SSP5,SP585,NO,Norway,2045,4540.732794583333,0.0,3.1019623835616437
VWE,SSP5,SP585,NO,Norway,2050,4170.296339166666,0.0,4.126051778538812
VWE,SSP5,SP585,NO,Norway,2055,4252.515835416667,0.45702,4.049093054794521
VWE,SSP5,SP585,NO,Norway,2060,4556.730265833334,0.26573250000000037,3.1349708139799635
VWE,SSP5,SP585,PL,Poland,2025,2881.8739954166667,25.132420000000003,8.487147570776255
VWE,SSP5,SP585,PL,Poland,2026,2637.86246375,35.7439025,9.252114632420092
VWE,SSP5,SP585,PL,Poland,2027,2352.5505154166667,47.2883425,9.956994256849315
VWE,SSP5,SP585,PL,Poland,2028,2678.156565,35.3233625,9.156285250455372
VWE,SSP5,SP585,PL,Poland,2029,2588.53533125,93.82546,9.809308523972602
VWE,SSP5,SP585,PL,Poland,2030,2366.4733020833332,59.549060000000004,10.1520021130137
VWE,SSP5,SP585,PL,Poland,2035,2495.498200833333,75.31425250000001,10.010966410958904
VWE,SSP5,SP585,PL,Poland,2040,2606.72953875,81.05143,9.74579981215847
VWE,SSP5,SP585,PL,Poland,2045,2694.1497620833334,105.9741875,9.545909202054794
VWE,SSP5,SP585,PL,Poland,2050,2639.23468625,48.9709425,9.358556247716894
VWE,SSP5,SP585,PL,Poland,2055,2723.8170483333333,34.2876375,8.966641726027397
VWE,SSP5,SP585,PL,Poland,2060,2567.47945875,60.008390000000006,9.689336248861567
VWE,SSP5,SP585,PT,Portugal,2025,775.0960841666666,286.224475,16.172039391552513
VWE,SSP5,SP585,PT,Portugal,2026,933.1009616666666,311.4972075,15.804249357305936
VWE,SSP5,SP585,PT,Portugal,2027,850.8992708333333,348.75224333333335,16.295202480593606
VWE,SSP5,SP585,PT,Portugal,2028,900.76454375,284.22609875,15.756327446493625
VWE,SSP5,SP585,PT,Portugal,2029,1036.73899375,222.4632225,15.072586447488582
VWE,SSP5,SP585,PT,Portugal,2030,844.2235683333333,300.52495625,16.088123238584476
VWE,SSP5,SP585,PT,Portugal,2035,854.29906125,344.97423791666665,16.3174240456621
VWE,SSP5,SP585,PT,Portugal,2040,753.5717775,485.0221358333333,17.199682411202186
VWE,SSP5,SP585,PT,Portugal,2045,933.5685383333333,268.2511975,15.51529566894977
VWE,SSP5,SP585,PT,Portugal,2050,636.9022491666667,329.45059125,16.714625034246573
VWE,SSP5,SP585,PT,Portugal,2055,716.3188854166666,398.45804458333333,16.8411777283105
VWE,SSP5,SP585,PT,Portugal,2060,769.1895233333333,490.71208,17.04051659266849
VWE,SSP5,SP585,RO,Romania,2025,2526.6418195833335,117.231365,10.253222891552513
VWE,SSP5,SP585,RO,Romania,2026,2410.1031737499998,86.68612,10.477532409817352
VWE,SSP5,SP585,RO,Romania,2027,2157.646689166667,141.17868750000002,11.380091583333334
VWE,SSP5,SP585,RO,Romania,2028,2476.56253,138.3884175,10.52476495104736
VWE,SSP5,SP585,RO,Romania,2029,2304.359895,255.23722208333334,11.565536692922375
VWE,SSP5,SP585,RO,Romania,2030,2162.6717091666665,204.2386775,11.676577166666666
VWE,SSP5,SP585,RO,Romania,2035,2345.731979166667,91.4679975,10.625535618721461
VWE,SSP5,SP585,RO,Romania,2040,2526.7966483333335,262.65938458333335,11.085653559881603
VWE,SSP5,SP585,RO,Romania,2045,2385.2821895833335,158.7049725,10.864118883561643
VWE,SSP5,SP585,RO,Romania,2050,2276.685615,424.13575375,12.554679256849315
VWE,SSP5,SP585,RO,Romania,2055,2462.1042920833333,198.2568,10.94789842694064
VWE,SSP5,SP585,RO,Romania,2060,2091.6838733333334,296.3149604166667,12.404780859517304
VWE,SSP5,SP585,SK,Slovakia,2025,2901.74818125,32.628895,8.455280628995434
VWE,SSP5,SP585,SK,Slovakia,2026,2693.464755,42.315709999999996,9.172049415525114
VWE,SSP5,SP585,SK,Slovakia,2027,2385.1118379166664,90.7462275,10.194100367579908
VWE,SSP5,SP585,SK,Slovakia,2028,2848.2788333333333,59.2734475,8.835918716985429
VWE,SSP5,SP585,SK,Slovakia,2029,2694.3506029166665,162.74647333333334,9.861423351598173
VWE,SSP5,SP585,SK,Slovakia,2030,2372.6689654166667,142.0069825,10.63697037328767
VWE,SSP5,SP585,SK,Slovakia,2035,2547.70814875,72.2617025,9.810564165525115
VWE,SSP5,SP585,SK,Slovakia,2040,2638.505203333333,186.57921625,10.253123245673953
VWE,SSP5,SP585,SK,Slovakia,2045,2725.0178241666667,89.572985,9.369291851598174
VWE,SSP5,SP585,SK,Slovakia,2050,2675.0635945833333,171.85806749999998,10.002622642694064
VWE,SSP5,SP585,SK,Slovakia,2055,2770.4399729166666,58.1318075,8.99435924543379
VWE,SSP5,SP585,SK,Slovakia,2060,2417.056309166667,122.10407166666667,10.464748072632059
VWE,SSP5,SP585,SI,Slovenia,2025,2463.09891375,60.34606499999999,9.93698802739726
VWE,SSP5,SP585,SI,Slovenia,2026,2198.962105833333,109.4372625,11.120531089041096
VWE,SSP5,SP585,SI,Slovenia,2027,1989.7889154166667,123.8016075,11.701191244292236
VWE,SSP5,SP585,SI,Slovenia,2028,2415.17607125,95.7969,10.377142961065575
VWE,SSP5,SP585,SI,Slovenia,2029,2314.627395833333,180.1245375,11.095906044520548
VWE,SSP5,SP585,SI,Slovenia,2030,2016.5878008333334,138.5669425,11.681608074200913
VWE,SSP5,SP585,SI,Slovenia,2035,2206.8889070833334,129.3108125,11.246434218036528
VWE,SSP5,SP585,SI,Slovenia,2040,2193.33786375,265.20913625,12.041429183743169
VWE,SSP5,SP585,SI,Slovenia,2045,2414.9335654166666,99.2905725,10.39577775913242
VWE,SSP5,SP585,SI,Slovenia,2050,2117.2202004166666,256.8386170833333,12.063206571917808
VWE,SSP5,SP585,SI,Slovenia,2055,2324.7028754166668,138.155895,10.78179523173516
VWE,SSP5,SP585,SI,Slovenia,2060,1949.2900145833332,198.32632625,12.255383798952643
VWE,SSP5,SP585,ES,Spain,2025,1228.152865,246.5532275,14.757175570776255
VWE,SSP5,SP585,ES,Spain,2026,1289.2589554166666,292.6163625,14.8109640673516
VWE,SSP5,SP585,ES,Spain,2027,1256.5668891666667,284.8136225,14.91710906849315
VWE,SSP5,SP585,ES,Spain,2028,1359.8345004166667,299.26464749999997,14.546338380009107
VWE,SSP5,SP585,ES,Spain,2029,1447.1522679166667,255.0324275,14.089472542237443
VWE,SSP5,SP585,ES,Spain,2030,1188.0887216666667,314.42668791666665,15.196603398401825
VWE,SSP5,SP585,ES,Spain,2035,1273.73835125,378.20744541666664,15.21429310045662
VWE,SSP5,SP585,ES,Spain,2040,1098.6883616666667,431.06898,16.104910597677595
VWE,SSP5,SP585,ES,Spain,2045,1370.7078575,313.32197333333335,14.496474985159818
VWE,SSP5,SP585,ES,Spain,2050,957.9449866666666,372.87950958333334,15.994158092465755
VWE,SSP5,SP585,ES,Spain,2055,1065.56854125,396.98320708333335,15.944511639269406
VWE,SSP5,SP585,ES,Spain,2060,1077.2433983333333,528.3613408333333,16.34000045992714
VWE,SSP5,SP585,SE,Sweden,2025,4419.968248333334,6.551627500000001,3.8443321906392693
VWE,SSP5,SP585,SE,Sweden,2026,4063.1394929166668,1.7651224999999995,4.709764505707763
VWE,SSP5,SP585,SE,Sweden,2027,4019.7944854166667,0.20779250000000005,4.763689074200913
VWE,SSP5,SP585,SE,Sweden,2028,4017.37943625,9.085572499999998,4.9911274385245905
VWE,SSP5,SP585,SE,Sweden,2029,4228.295651666666,1.3740899999999998,4.152170444063927
VWE,SSP5,SP585,SE,Sweden,2030,4324.457514166666,0.7171724999999993,3.987086875570776
VWE,SSP5,SP585,SE,Sweden,2035,3798.83028125,12.796235000000001,5.6962032579908675
VWE,SSP5,SP585,SE,Sweden,2040,3578.68794875,12.077435,6.263946826047359
VWE,SSP5,SP585,SE,Sweden,2045,4205.020806666666,0.4566775000000005,4.261909215753425
VWE,SSP5,SP585,SE,Sweden,2050,3798.93873875,0.21115249999999985,5.281785632420092
VWE,SSP5,SP585,SE,Sweden,2055,3946.736031666667,3.825072499999999,5.098663189497717
VWE,SSP5,SP585,SE,Sweden,2060,4205.661851666667,1.7131224999999999,4.296251597222223
