nuts0,country,year,hdd_annual,cdd_annual,tas_annual
PT,Portugal,1951,1145.1090899951569,243.604562122071,287.760030777048
PT,Portugal,1952,1131.8727478682486,288.0571963745209,288.0390662646786
PT,Portugal,1953,1268.4228887090703,238.81352134479917,287.31895288189565
PT,Portugal,1954,1226.816288170745,127.21567695625488,286.6351576504949
PT,Portugal,1955,1241.788803152822,271.0313849333722,287.61838866360944
PT,Portugal,1956,1347.7783258135923,218.3883947857097,286.88051484595235
PT,Portugal,1957,1135.6089756290849,156.0495230362921,287.2516664672496
PT,Portugal,1958,1327.536479865137,176.53416248406955,286.7101749843132
PT,Portugal,1959,1166.3111071264573,166.7787502784039,287.20641147233954
PT,Portugal,1960,1282.0759160771677,207.69713531394888,287.0524446537343
PT,Portugal,1961,1326.0275324933816,186.4347709316458,286.9991223578501
PT,Portugal,1962,1195.6118508387294,169.45901154406428,287.1681542120514
PT,Portugal,1963,1142.9774679483426,177.87502303939166,287.42459980523904
PT,Portugal,1964,1107.678031994521,199.52677250733134,287.60269128447277
PT,Portugal,1965,1194.3417523078208,166.748639761451,287.2014398383771
PT,Portugal,1966,1271.8752901886044,164.9912269639316,286.98285547851174
PT,Portugal,1967,1135.3864586706668,172.63463509375455,287.29378836514974
PT,Portugal,1968,1048.8380125607775,133.98480239452937,287.37050354824316
PT,Portugal,1969,1192.7191408198523,116.89077406483322,286.79126232187707
PT,Portugal,1970,1201.5118809031612,181.57877347426427,287.3173719638199
PT,Portugal,1971,1157.3041672781023,199.3084975382056,287.441049382496
PT,Portugal,1972,1373.0356052948305,92.2770549022984,286.19420164335713
PT,Portugal,1973,913.4178052894919,271.9997233663688,288.54734963280066
PT,Portugal,1974,1335.8457917552462,128.14816004421718,286.4143308042688
PT,Portugal,1975,1072.2541209864826,232.41864448251707,287.861829282988
PT,Portugal,1976,1012.2297700267175,173.44869298401625,287.73150661018536
PT,Portugal,1977,1236.2075628199716,222.82166248090078,287.36645263381087
PT,Portugal,1978,1113.445083716545,206.15153451143695,287.6274203972278
PT,Portugal,1979,1026.9833128776866,212.0424978671347,288.072283861162
PT,Portugal,1980,991.008796053653,156.67071691955596,287.7999911079694
PT,Portugal,1981,1000.3925914475287,209.0129799798345,288.0636073994177
PT,Portugal,1982,1027.8952321202291,228.53682532585174,287.89609625689127
PT,Portugal,1983,1140.95189010569,110.53601421195377,287.0141617482319
PT,Portugal,1984,1162.724542727068,278.853600202427,287.87702266157095
PT,Portugal,1985,994.6605999008733,226.81994001740787,288.0878178312309
PT,Portugal,1986,1131.0552183852933,242.92999839398226,287.70769717258486
PT,Portugal,1987,1079.5150702134144,275.06629026601775,288.13011262045035
PT,Portugal,1988,1158.4459605889604,199.7308959232146,287.40338694830825
PT,Portugal,1989,1146.378194240174,211.9311249714441,287.545565971512
PT,Portugal,1990,1002.9689509983536,208.95483460540524,287.9943989396772
PT,Portugal,1991,946.0743024791202,297.4816297675706,288.6798153446622
PT,Portugal,1992,1042.6754100938551,185.36628930005133,287.722558733576
PT,Portugal,1993,1038.1663706510212,206.37018051224706,287.82421393134456
PT,Portugal,1994,1100.3618264417614,141.5516383374509,287.2514494484863
PT,Portugal,1995,938.3600770394556,293.7048517033894,288.6342813932929
PT,Portugal,1996,1069.9523694629243,175.48570512336684,287.66999722927585
PT,Portugal,1997,1036.8323873081363,220.78075892474752,288.02473115568904
PT,Portugal,1998,1025.4863163195237,230.58610207854395,288.0440525397974
PT,Portugal,1999,996.6905336068448,276.52793487008626,288.49391367859414
PT,Portugal,2000,976.2375474726265,392.8619847645802,289.0768301524349
PT,Portugal,2001,1141.3955853842028,230.70707647890217,287.75746404576944
PT,Portugal,2002,975.8150746498645,353.3557799655939,288.87968878766225
PT,Portugal,2003,1169.385006507886,203.79197009331816,287.49169116800067
PT,Portugal,2004,1119.2341444460176,282.20260858578234,288.0541651341852
PT,Portugal,2005,1174.9331273778982,291.0468169403585,287.9872658566238
PT,Portugal,2006,1177.8300497455718,351.2396487016683,288.0897272748637
PT,Portugal,2007,839.280086279585,316.97182152567206,289.1711742375107
PT,Portugal,2008,1070.350308801982,346.6999668875656,288.5558641355361
PT,Portugal,2009,1136.012068622793,249.9949130340573,287.7592438429387
PT,Portugal,2010,1162.0229717202349,202.8972403672961,287.51789609706833
PT,Portugal,2011,921.3072242905092,213.50936158929872,288.2792531772876
PT,Portugal,2012,838.4734583868114,324.60291270401746,289.29331309221254
PT,Portugal,2013,1053.7577532661865,350.95815972078407,288.69667614134454
PT,Portugal,2014,1086.6235132414122,245.32319765347734,287.9139539230297
PT,Portugal,2015,961.0138237739354,328.9909286073369,288.7976805092508
PT,Portugal,2016,885.9591500389395,263.2014116438521,288.72423836498274
PT,Portugal,2017,971.0139920818042,292.28404296008995,288.48150300244106
PT,Portugal,2018,1055.068264239393,275.4995860673611,288.21065606406097
PT,Portugal,2019,1121.1858140607378,191.41363761875238,287.46798031291803
PT,Portugal,2020,1046.3774682894245,283.47777603870566,288.2112322192105
PT,Portugal,2021,1182.2423160460648,185.0905158991896,287.3623254838073
PT,Portugal,2022,975.7764416397997,289.5711753810746,288.4796331744579
PT,Portugal,2023,983.2820812829286,333.40153301501226,288.74690876179733
PT,Portugal,2024,953.2542764589324,209.13540359807163,288.02672875492726
PT,Portugal,2025,876.5855516299484,225.24766469518028,288.49874460340874
PT,Portugal,2026,1213.3821651302592,213.82077661322046,287.32322683596374
PT,Portugal,2027,1106.8397035216703,206.22749623689043,287.71951061200747
PT,Portugal,2028,932.0459098503859,266.9564471572697,288.61095100825685
PT,Portugal,2029,1061.8536930052624,382.6340345513537,288.6853740462485
PT,Portugal,2030,1043.6013212323944,301.93717717329764,288.2505469087366
PT,Portugal,2031,1064.7685769583463,222.8239001412423,287.81475509513643
PT,Portugal,2032,814.4719866903074,293.46050083360336,289.168504963774
PT,Portugal,2033,856.327143580966,300.67249577683975,288.9666792905348
PT,Portugal,2034,939.4162888542257,295.2301657703635,288.56424372588253
PT,Portugal,2035,880.6864041065235,264.03770678113926,288.81254459793075
PT,Portugal,2036,975.1643226331807,261.9745632304981,288.32740022237203
PT,Portugal,2037,956.1740482827308,358.6764297181616,288.8366278050835
PT,Portugal,2038,896.5290254527386,351.9493180185288,289.12409925233146
PT,Portugal,2039,920.1837188123919,362.24425187314876,288.9531596931861
PT,Portugal,2040,955.0560920689331,329.73509077782205,288.70602364799095
PT,Portugal,2041,873.1777131894873,297.1306031331904,288.8830985286916
PT,Portugal,2042,818.7538301969887,414.55207388509876,289.6558547965325
PT,Portugal,2043,796.4732410122333,496.60729504927514,290.09555157927207
PT,Portugal,2044,787.0951358517912,312.37285654863524,289.2294220381791
PT,Portugal,2045,899.554560294606,282.9534898718501,288.69560654219055
PT,Portugal,2046,993.4133429689282,291.3682999338538,288.3969012840283
PT,Portugal,2047,1014.0836175269699,333.8428064036844,288.5669561211938
PT,Portugal,2048,949.8944792097004,352.00985782123615,289.0107805477544
PT,Portugal,2049,953.8316782258969,428.35594568910926,289.23394997278496
PT,Portugal,2050,938.4804122517635,278.55960961762014,288.6347829254576
PT,Portugal,2051,1056.323819248464,339.96054750904545,288.4710364695233
PT,Portugal,2052,888.9657280375156,405.89503535406993,289.5477002774368
PT,Portugal,2053,869.1098360135322,304.9780653605883,288.98703195009585
PT,Portugal,2054,1012.208417003262,306.371140645995,288.4197648581019
PT,Portugal,2055,797.882431634999,290.28842510014294,289.1007432969249
PT,Portugal,2056,916.7256038726036,348.796422295891,289.0047066557938
PT,Portugal,2057,915.951996690004,320.1737371743477,288.81536633717343
PT,Portugal,2058,819.7119955690371,413.7330649701431,289.74244687138463
PT,Portugal,2059,1047.3039806809857,344.9144043113791,288.47991446582364
PT,Portugal,2060,864.1181537717752,329.64517206389627,289.1721411148502
PT,Portugal,2061,895.0514518628312,393.37989041344235,289.3132276946129
PT,Portugal,2062,739.5660553816128,373.8835259918178,289.82906321533045
PT,Portugal,2063,959.3257754958045,269.74092622535113,288.6074814106527
PT,Portugal,2064,1018.6501711862531,321.6170825580788,288.55999894624097
PT,Portugal,2065,893.3883248169607,418.1014601585115,289.4624484041491
PT,Portugal,2066,987.7118413293484,305.3698517712995,288.462988653351
PT,Portugal,2067,773.3122652936968,292.54203170497885,289.2718115022499
PT,Portugal,2068,942.2026251245923,435.4814505552447,289.2645256424939
PT,Portugal,2069,742.0553272590178,301.38053872439616,289.53972406280985
PT,Portugal,2070,906.6394481102517,425.18107722928517,289.35118556783766
PT,Portugal,2071,915.7042348307251,399.21082534519763,289.24147962811253
PT,Portugal,2072,909.8754215874947,352.205154992212,288.9987803733418
PT,Portugal,2073,831.9330261818925,356.1061650223391,289.4913199437105
PT,Portugal,2074,770.0069182725076,411.6980092022268,289.73064268270537
PT,Portugal,2075,876.7175457805774,481.5518840530462,289.6460196517707
PT,Portugal,2076,894.6620066528458,467.08265746156655,289.56612882036
PT,Portugal,2077,825.2138451004357,280.36931590656184,288.90681034373864
PT,Portugal,2078,948.7060929085592,399.8253717405146,289.06844967719616
PT,Portugal,2079,962.8324398538073,339.15274555686904,288.94541615533166
PT,Portugal,2080,797.1531642628821,448.3251358066689,289.97721933481745
PT,Portugal,2081,753.9809074395332,410.79043879023953,289.8465001416358
PT,Portugal,2082,793.4006805013796,468.49795735782027,290.0104365004962
PT,Portugal,2083,841.2394839232038,377.5869699389296,289.4258243310775
PT,Portugal,2084,972.5178617172196,383.672412063364,288.83410133794223
PT,Portugal,2085,1034.6046545099214,407.9652463190014,288.87881210020083
PT,Portugal,2086,916.7869044674361,480.89517196744606,289.7778952735751
PT,Portugal,2087,771.568444577871,315.23651796000286,289.2678909881498
PT,Portugal,2088,693.3284490444753,532.3915658666656,290.67037347026286
PT,Portugal,2089,668.6941948790666,398.0766597803927,290.1159490773126
PT,Portugal,2090,785.9139319308418,480.97139386130425,290.1416818846045
PT,Portugal,2091,888.6694038501491,444.15858089671593,289.41236589779624
PT,Portugal,2092,886.3702417888873,489.7951183243533,289.74602240148823
PT,Portugal,2093,808.5480936206884,379.52964568652874,289.5169900198164
PT,Portugal,2094,815.3294803271993,477.5909344760267,290.0735452804928
PT,Portugal,2095,722.6356631907464,462.94976499287606,290.1520993251272
PT,Portugal,2096,807.7426551527706,427.8596822058755,289.7462686390535
PT,Portugal,2097,828.6429347214755,494.38658988838273,289.99555353172144
PT,Portugal,2098,837.1606617518378,418.644252500102,289.5625100953914
PT,Portugal,2099,785.1569062393116,452.4558131467616,290.0193539627683
PT,Portugal,2100,642.3149561911929,370.35093006377474,289.9971115077303
RO,Romania,1950,2934.782307386625,173.3583827583255,282.37881831060537
RO,Romania,1951,3145.271616352722,106.82214339809045,281.35854959431515
RO,Romania,1952,3036.2885840192866,65.51142721515836,281.3611219726258
RO,Romania,1953,2863.3028485688183,194.57341150025883,282.72626555054933
RO,Romania,1954,2447.128022827156,163.81731415045357,283.67657437258305
RO,Romania,1955,2881.0924213562007,184.06010148414168,282.5821764194925
RO,Romania,1956,2717.1482645691594,182.21688193922174,283.13189054406837
RO,Romania,1957,3225.118007081411,100.2803271472699,281.2245482693714
RO,Romania,1958,3099.2667784872983,148.30713336626303,281.9030655022557
RO,Romania,1959,2699.706522124678,164.86466253218293,283.0781440950483
RO,Romania,1960,3162.0291722809898,169.1448644907343,281.8058037978057
RO,Romania,1961,3164.4066713895263,103.88333457547512,281.2879725060262
RO,Romania,1962,3409.2506399769077,89.11207426570523,280.63065957031455
RO,Romania,1963,3108.194693500105,76.61450117220089,281.27583876646054
RO,Romania,1964,2649.292498305772,144.87348276435029,282.95398812106043
RO,Romania,1965,2898.3640318591724,211.70156789567628,282.73821105258685
RO,Romania,1966,2793.5415833428788,137.50644631810863,282.67338968228773
RO,Romania,1967,2911.5496744526176,86.786884025103,281.95102371023484
RO,Romania,1968,3101.9360968008796,38.413622735112455,281.01710086635904
RO,Romania,1969,2984.7479245137692,153.3381359678952,282.1487934786872
RO,Romania,1970,3404.5495123605297,134.98053802211086,280.78422859864935
RO,Romania,1971,2758.557713050578,133.91186265883817,282.6637652976097
RO,Romania,1972,2453.4900642741236,142.2274630533025,283.67750854256604
RO,Romania,1973,2732.936888007127,113.95892470949691,282.57505071495507
RO,Romania,1974,2632.586987233188,168.16853541612562,283.21930847767754
RO,Romania,1975,3383.861985658189,93.88398672758551,280.7125597434747
RO,Romania,1976,3053.719944113913,90.34964045500898,281.7276473156365
RO,Romania,1977,3048.0184215529125,78.76071047284452,281.4647458397661
RO,Romania,1978,2784.6952232211443,185.29955625495893,282.96809760947195
RO,Romania,1979,2746.4931163045185,211.727382596547,283.06349308988706
RO,Romania,1980,2619.350942206576,130.14646257795437,283.09797679697965
RO,Romania,1981,2768.219791043212,154.49876096299676,282.8283754313783
RO,Romania,1982,2632.0915771786867,149.21145008918376,283.17225736695093
RO,Romania,1983,2251.991498558702,125.82682619261632,283.9487069550673
RO,Romania,1984,2764.797144265835,158.89019328168666,282.82639717351697
RO,Romania,1985,2888.159441533637,131.12670049157225,282.31161551400214
RO,Romania,1986,2709.7298131672464,175.25944301243854,283.08611777004717
RO,Romania,1987,2694.4484465211917,143.4679306741881,282.9476109605421
RO,Romania,1988,2667.979589702608,87.35437337095303,282.7057322395429
RO,Romania,1989,2529.582187596541,74.26580859101423,282.9740625005291
RO,Romania,1990,2758.8253306003626,92.99692405473021,282.40509061025375
RO,Romania,1991,2706.7818564882245,78.97823313281086,282.4685029112851
RO,Romania,1992,2835.8818386105177,182.18385479448756,282.75601266242427
RO,Romania,1993,2720.287136517416,131.5428260859115,282.8136646058058
RO,Romania,1994,2729.75605308797,115.6015980480833,282.5653426033134
RO,Romania,1995,2842.4601457280555,149.96290864291467,282.47890215306995
RO,Romania,1996,2946.8590649534517,120.65906443349056,282.1103087233856
RO,Romania,1997,2905.6571863219733,79.7119567832016,281.87965938102883
RO,Romania,1998,2461.7641995635563,147.34591295476213,283.753307037519
RO,Romania,1999,2559.018634316084,139.91326928478566,283.25489706257076
RO,Romania,2000,2390.205175750437,261.6898775088678,284.4598370923269
RO,Romania,2001,2542.250267583322,214.00099289449832,283.7215334667392
RO,Romania,2002,2642.8280663193154,134.22775451249748,282.95739629307906
RO,Romania,2003,2471.6481652239463,165.15606709561916,283.6443196162464
RO,Romania,2004,2600.916675500532,173.46603213482268,283.31349208038915
RO,Romania,2005,3414.7136908981693,197.57021299832013,281.28513212117184
RO,Romania,2006,2726.5562929139687,247.99941185377315,283.434687915159
RO,Romania,2007,3273.6609678601944,234.23774113544945,281.8870487608425
RO,Romania,2008,2895.3466679405074,208.86610758314717,282.6907404365716
RO,Romania,2009,2632.1691263487974,152.16839415176824,283.15343519356105
RO,Romania,2010,2823.1183207140266,99.65046254416555,282.4088382718088
RO,Romania,2011,2626.487266788584,312.38762347814907,284.0140982310393
RO,Romania,2012,2647.278365174875,183.6048144866158,283.2520137843279
RO,Romania,2013,2647.9015862579,175.39774183000804,283.3076831591494
RO,Romania,2014,2518.6075305064196,194.19499766079963,283.69249348254846
RO,Romania,2015,2894.653662215008,213.34369185450072,282.7797148474316
RO,Romania,2016,2551.4591830732543,204.98896620574126,283.8259032077833
RO,Romania,2017,2521.478054101554,137.858433270901,283.37579396413076
RO,Romania,2018,2511.1279860539526,63.76602389474559,282.8615051451247
RO,Romania,2019,2501.3859290423593,128.07503864901332,283.37893344503027
RO,Romania,2020,2826.213389785324,177.86956364267024,282.79179199011236
RO,Romania,2021,2926.1777516502543,97.6496792218951,281.9643789437964
RO,Romania,2022,2375.861020132478,176.12177567491702,283.92463896679413
RO,Romania,2023,2792.4236347174265,192.93403102015037,282.95304716939813
RO,Romania,2024,2665.7104593121726,232.4049967863477,283.4398171808591
RO,Romania,2025,2729.120833273456,212.07859367520894,283.29953542250473
RO,Romania,2026,2467.3751234357633,229.78973039408405,284.0354914658933
RO,Romania,2027,2919.4710800914945,254.00832900843395,282.8600381735301
RO,Romania,2028,2753.0747852957297,147.86032664615368,282.730709930085
RO,Romania,2029,2329.676218658299,267.2598605322074,284.52241480766116
RO,Romania,2030,2065.2754603264234,321.9373012676226,285.7458343401714
RO,Romania,2031,2291.644205835759,301.0131238671521,284.8361666400426
RO,Romania,2032,2688.7243017867772,149.04594898771208,283.03139195552285
RO,Romania,2033,2465.99170442744,175.8352746760348,283.81778794356296
RO,Romania,2034,2496.8671104244168,216.17186635447072,283.97190311516806
RO,Romania,2035,2787.8673697347804,182.92344154619576,282.788423140619
RO,Romania,2036,2474.2492242021644,291.38809832901563,284.2812955854993
RO,Romania,2037,2281.5258998384916,271.29179200901865,284.69744658779507
RO,Romania,2038,2596.9261904738214,219.1580539862466,283.5993086482232
RO,Romania,2039,2071.4628220921486,195.47515388136225,285.05976803527415
RO,Romania,2040,2419.868584947341,158.66533959787228,283.75028284831643
RO,Romania,2041,2461.7704128845853,316.1965539149056,284.48999621585796
RO,Romania,2042,2387.5839033085877,310.0889798452772,284.6691652063047
RO,Romania,2043,2550.126156343389,195.07775537420991,283.71327328552354
RO,Romania,2044,2695.063176058925,284.8549108330201,283.7455245414478
RO,Romania,2045,2531.1064201587988,188.98441343018735,283.59145257491275
RO,Romania,2046,2708.333881122298,235.1887919823574,283.4203391409894
RO,Romania,2047,2426.286436011189,210.97176728333767,284.11037313255
RO,Romania,2048,2557.0746184745913,239.15183208084358,283.91709305454367
RO,Romania,2049,2602.062346458026,233.55064120618368,283.62174234408405
RO,Romania,2050,2125.9126004908767,344.5153979790502,285.52827134649607
RO,Romania,2051,2487.5112243065764,154.88216030476775,283.51967796543204
RO,Romania,2052,2502.892531341671,157.36346078813864,283.50720069870425
RO,Romania,2053,2628.432342557673,164.75102110160864,283.17548600481246
RO,Romania,2054,2444.0940295524515,240.92756323226826,284.1184913000669
RO,Romania,2055,2609.530760286274,373.37954859800607,284.3972365855787
RO,Romania,2056,2624.062279718025,247.2042148559608,283.5752223479184
RO,Romania,2057,2622.2688424871976,332.8332486041716,284.0425102936775
RO,Romania,2058,2154.7225901414436,325.23027682592914,285.44824772623906
RO,Romania,2059,2907.444831514705,222.05871748903292,282.6952569473474
RO,Romania,2060,2543.820864782607,360.3081192156832,284.47259962504927
RO,Romania,2061,2571.789998629645,179.3604542818434,283.46745517846244
RO,Romania,2062,2528.205378993343,388.4128861648314,284.5874929271866
RO,Romania,2063,2104.9265197557006,289.27122798384653,285.261729349037
RO,Romania,2064,2434.3156242144833,241.79401644839092,284.19012705488643
RO,Romania,2065,2004.74927618146,238.51027326892415,285.3173888496458
RO,Romania,2066,2597.2927587822137,188.4360310083172,283.4448023491218
RO,Romania,2067,2461.0909996026585,274.43059701501517,284.1921055710839
RO,Romania,2068,2414.6036755463447,145.27746630105156,283.73578750500474
RO,Romania,2069,2647.8240487443704,234.69040563451276,283.56554426676325
RO,Romania,2070,3007.0343173425126,154.7967928918689,282.16180920822075
RO,Romania,2071,2570.7044529862283,311.14342535109785,284.0558847594425
RO,Romania,2072,2412.2113799090935,281.989570229165,284.55508730642487
RO,Romania,2073,2828.0637751676827,148.07508116087638,282.58396504285986
RO,Romania,2074,2458.7333687091295,293.47674314229016,284.3585046572216
RO,Romania,2075,2483.3959572211334,230.50608460592463,284.10970915255746
RO,Romania,2076,2624.0804124409556,177.79474138599863,283.31250156384067
RO,Romania,2077,2536.4108706122597,318.96972636311574,284.43306229340203
RO,Romania,2078,2396.834297389194,229.91661043633673,284.25836612304636
RO,Romania,2079,2681.139828471762,201.4780133507782,283.2692162173919
RO,Romania,2080,2784.4400472427856,253.50647998238765,283.3054431594017
RO,Romania,2081,2545.939775230191,191.51760514460466,283.56089009467735
RO,Romania,2082,2581.8288570723316,238.5203707724377,283.744321683059
RO,Romania,2083,2537.4972954089144,221.82422997615154,283.7950403270757
RO,Romania,2084,2620.257925075244,226.49842191817265,283.68633388677335
RO,Romania,2085,2672.0061538964032,208.50298404927082,283.4597811325888
RO,Romania,2086,2576.413655830698,347.7679068600205,284.34909101323126
RO,Romania,2087,2922.020192470919,246.86637262987898,282.97466833078454
RO,Romania,2088,2398.696150527631,342.8941997121898,284.91095563970885
RO,Romania,2089,2266.018117012767,252.6939336432638,284.80413541925907
RO,Romania,2090,2425.744028197454,279.5875544400611,284.4111871642108
RO,Romania,2091,2247.9589605276747,409.57329095159207,285.60081329613126
RO,Romania,2092,2161.7985374414093,329.91971711546444,285.3817946643846
RO,Romania,2093,2071.651150595375,327.9489999923911,285.8164694764398
RO,Romania,2094,2520.898026352473,246.16732261983927,283.952963098602
RO,Romania,2095,2535.526002118178,148.26584360515744,283.5112162257729
RO,Romania,2096,2150.395226821264,252.2088451289698,285.05911534844637
RO,Romania,2097,2381.3232308542915,315.31686739981706,284.70740991446695
RO,Romania,2098,2389.7457582897005,206.58663519387989,284.1596666012922
RO,Romania,2099,2448.0066726663035,349.14712527191205,284.66290798438456
RO,Romania,2100,2248.9418097421667,260.2696601411608,284.9398241226864
SK,Slovakia,1950,3359.8602687167318,108.00428454452359,280.73964842779367
SK,Slovakia,1951,3472.7344040049024,71.79247225133504,280.1326067103961
SK,Slovakia,1952,3249.392266397441,47.40300022616395,280.54191218495856
SK,Slovakia,1953,3124.764693487968,105.0028081220748,281.3615355491464
SK,Slovakia,1954,2784.446717211108,85.64102479239111,282.18170317202487
SK,Slovakia,1955,3455.03918073187,147.07386276112226,280.6715362080814
SK,Slovakia,1956,3050.8049207143667,105.41409639019987,281.67316904561864
SK,Slovakia,1957,3387.1545729516793,77.49034675601585,280.50642880315735
SK,Slovakia,1958,3489.3931661665383,82.001121310658,280.2968171751988
SK,Slovakia,1959,2857.644482989529,113.91771190890445,282.20356174340463
SK,Slovakia,1960,3498.485543322106,75.06423830371017,280.211946261877
SK,Slovakia,1961,3621.347571858858,44.788525258994625,279.4977176415616
SK,Slovakia,1962,3591.158537923574,51.39917172507285,279.7146065136259
SK,Slovakia,1963,3278.295114543073,66.26659285763698,280.61846921819927
SK,Slovakia,1964,2866.0330580067034,48.054950619271764,281.6398759263688
SK,Slovakia,1965,3168.5085361061488,83.85258146619705,281.17926575364487
SK,Slovakia,1966,3122.1300321168865,100.36029176884095,281.5054876717291
SK,Slovakia,1967,3495.068287113907,31.618178412140498,279.7771450778406
SK,Slovakia,1968,3389.649735386968,28.239932785248122,280.069977762945
SK,Slovakia,1969,3356.9986579898296,54.66472574787002,280.3386945363674
SK,Slovakia,1970,3519.8427915244492,48.24690281446969,279.85286660278354
SK,Slovakia,1971,3253.1310249862627,103.9661688414237,280.9684975130533
SK,Slovakia,1972,2852.9780532604955,76.27320362642702,282.0002037078653
SK,Slovakia,1973,3081.221080839969,40.65446550205812,281.01615577109806
SK,Slovakia,1974,2867.947903367635,118.29494090604797,282.2069771681807
SK,Slovakia,1975,3611.3479436500043,54.672456845035995,279.66952166193437
SK,Slovakia,1976,3306.597395560711,53.49300073562566,280.6429724786585
SK,Slovakia,1977,3398.2008881339116,39.03744522005459,280.0467635643319
SK,Slovakia,1978,3132.7298923104136,141.83550729412582,281.63634389511094
SK,Slovakia,1979,2988.43191438159,188.08059127930287,282.17687581623505
SK,Slovakia,1980,2802.0796976040624,83.9195752433112,282.24635050246354
SK,Slovakia,1981,2854.6098495481583,85.53563470709818,282.0842995949448
SK,Slovakia,1982,2825.710134976348,82.6678457091213,282.05402246612533
SK,Slovakia,1983,2759.1641793884983,56.74193099941757,281.9063982247194
SK,Slovakia,1984,3168.340983332094,52.17889159900912,280.9082944958913
SK,Slovakia,1985,2982.6615977516685,73.19312117771338,281.61522370170957
SK,Slovakia,1986,2882.6782688836665,111.08806192284194,282.16500452805997
SK,Slovakia,1987,2939.8681364771064,128.1045536724717,282.0829636973639
SK,Slovakia,1988,2925.0562431363296,70.14974941877811,281.7877549341639
SK,Slovakia,1989,2887.225341251661,50.11383745152277,281.69472641286535
SK,Slovakia,1990,3036.980111222753,34.72718668354044,281.0913483714314
SK,Slovakia,1991,3070.200768040626,57.17256134017392,281.1983645964761
SK,Slovakia,1992,3172.607904406991,80.80234775184593,281.18129092048446
SK,Slovakia,1993,3038.1220290386273,79.63653593512475,281.46950449758396
SK,Slovakia,1994,2946.830053358772,49.11047287390714,281.4520635054474
SK,Slovakia,1995,3106.5450589138973,70.24486829893469,281.1064909003221
SK,Slovakia,1996,3333.151697688734,77.91864045193259,280.6188423409866
SK,Slovakia,1997,3181.102623753207,42.127053835342466,280.71129297866537
SK,Slovakia,1998,2689.0966091974033,106.97263980325816,282.772219605045
SK,Slovakia,1999,2817.7671621314694,47.561226416965575,281.790067222268
SK,Slovakia,2000,2594.0117564094407,128.13842659741493,283.09519887602903
SK,Slovakia,2001,2831.055199992535,114.52758522836005,282.2850748191413
SK,Slovakia,2002,2903.1171017497754,62.73998197780751,281.6636009844382
SK,Slovakia,2003,2762.5558037081687,89.48894881755308,282.28898607426845
SK,Slovakia,2004,2998.8327442208115,87.81872779764974,281.68585045513174
SK,Slovakia,2005,3591.132723797981,85.22807584779345,280.0446529196144
SK,Slovakia,2006,2928.396634981399,151.16165888639887,282.2148450278728
SK,Slovakia,2007,3418.9390224403905,143.55634878917627,280.8031808307949
SK,Slovakia,2008,3087.9239372228863,131.2557522657535,281.61953122790106
SK,Slovakia,2009,2880.712167840692,56.511012657030584,281.7019667476834
SK,Slovakia,2010,3341.220852265445,51.82909160246039,280.4671294764676
SK,Slovakia,2011,2717.857628639085,221.37536642679203,283.1965058426631
SK,Slovakia,2012,2906.290973011991,95.65988999295888,281.8827715010177
SK,Slovakia,2013,2953.8649571074748,90.9546378453465,281.79414255303317
SK,Slovakia,2014,2761.254617725845,68.07540068331706,282.1887181722483
SK,Slovakia,2015,3209.3477289735756,145.27220508080205,281.4335207023007
SK,Slovakia,2016,2833.5879754260955,141.15285208590356,282.5674912312693
SK,Slovakia,2017,2918.439198348946,51.69258142405851,281.58297126780985
SK,Slovakia,2018,2910.81403420151,36.63626013300497,281.38503135276426
SK,Slovakia,2019,2773.6398673047916,54.46372787451477,281.97976498193805
SK,Slovakia,2020,3175.8997703260884,112.02727537743503,281.3277046662886
SK,Slovakia,2021,3344.749419956665,39.61779158065893,280.3245412173938
SK,Slovakia,2022,2598.0682217622775,113.67020726582362,282.83710948891604
SK,Slovakia,2023,2973.6934127507216,86.25607628715683,281.73187331945985
SK,Slovakia,2024,2964.3966177392153,65.30855805729519,281.55971120889484
SK,Slovakia,2025,2913.521406386275,57.370168237775125,281.67901050777135
SK,Slovakia,2026,3013.743727230888,81.90728499633681,281.5560651624388
SK,Slovakia,2027,3413.63029868922,100.69931868738219,280.5130476981477
SK,Slovakia,2028,3128.0952502579444,83.90712563875073,281.2474369646556
SK,Slovakia,2029,2580.863015137046,144.0444996267756,283.1038834951082
SK,Slovakia,2030,2298.724950379508,223.8913280656633,284.4329721656289
SK,Slovakia,2031,2592.494264609201,236.42959212505372,283.6349785813999
SK,Slovakia,2032,2979.572677442766,80.7725533739759,281.71264805222376
SK,Slovakia,2033,2788.5252784542263,153.71185725376534,282.6296895717786
SK,Slovakia,2034,2656.9890727032707,181.5534829100101,283.2326044369603
SK,Slovakia,2035,3083.0512071681123,72.78824158300148,281.24162514823945
SK,Slovakia,2036,2734.9343638845558,120.33259207055441,282.6233627219865
SK,Slovakia,2037,2436.6918551951126,128.7538873395472,283.4914655083571
SK,Slovakia,2038,2827.2477332339026,111.32618664966054,282.2528268997395
SK,Slovakia,2039,2364.078059313855,131.6577107001516,283.74319554646115
SK,Slovakia,2040,2814.780736622994,44.991124287040506,281.7748540703344
SK,Slovakia,2041,2736.3111407599567,157.35065083399311,282.8729745865571
SK,Slovakia,2042,2669.3331180127825,220.32372431024055,283.32814360753673
SK,Slovakia,2043,2788.537316074351,109.43249165808257,282.38675141644376
SK,Slovakia,2044,3003.3455938707357,175.91147187702884,282.3557337665606
